unit,feature,outcome,n,median,p25,p75,mean,effect_size_winner_vs_neutral,observed_winner_direction,dates_with_winner_neutral_comparison,direction_consistency_by_date,single_date_risk,discovery_p25,discovery_p75,winner_top_quartile_rate,winner_bottom_quartile_rate,neutral_top_quartile_rate,loser_top_quartile_rate
DAY1,day1_rs_market_pct,LOSER,19,73.93501805054152,59.35857181351053,83.63987126238081,69.5205856627634,0.49323958959664116,HIGHER,6,0.8333333333333334,False,74.27536231884058,85.43478260869566,0.4,0.13333333333333333,0.23880597014925373,0.21052631578947367
DAY1,day1_rs_change,WINNER,15,4.052098408104186,0.5793333478985971,6.1327561327561355,4.000942098957757,0.5429230674065781,HIGHER,6,0.8333333333333334,False,-1.9222299125401179,3.7857083019184046,0.5333333333333333,0.13333333333333333,0.22388059701492538,0.0
DAY1,day1_rs_change,NEUTRAL,134,0.3095562434187791,-2.374556249980756,3.582767864622596,-0.5384877815054087,0.5429230674065781,HIGHER,6,0.8333333333333334,False,-1.9222299125401179,3.7857083019184046,0.5333333333333333,0.13333333333333333,0.22388059701492538,0.0
DAY1,day1_rs_change,LOSER,19,-3.111432706222871,-18.03203005438045,-0.33308634334198217,-10.706616082409639,0.5429230674065781,HIGHER,6,0.8333333333333334,False,-1.9222299125401179,3.7857083019184046,0.5333333333333333,0.13333333333333333,0.22388059701492538,0.0
DAY1,day1_institution_flow,WINNER,15,12366390.85,-2122103.0,58658977.25,494877936.0233334,0.14361013862516403,HIGHER,6,0.8333333333333334,False,-1775396.0,45620712.150000006,0.26666666666666666,0.26666666666666666,0.21641791044776118,0.0
DAY1,day1_institution_flow,NEUTRAL,134,1744861.2850000001,-1614564.8225,37375708.8375,-546441338.9754477,0.14361013862516403,HIGHER,6,0.8333333333333334,False,-1775396.0,45620712.150000006,0.26666666666666666,0.26666666666666666,0.21641791044776118,0.0
DAY1,day1_institution_flow,LOSER,19,-2283600.0,-25124078.125,-934458.75,-49402913.15789474,0.14361013862516403,HIGHER,6,0.8333333333333334,False,-1775396.0,45620712.150000006,0.26666666666666666,0.26666666666666666,0.21641791044776118,0.0
DAY1,day1_price_flow_alignment,WINNER,15,0.0,0.0,1.0,0.4666666666666667,0.0527322137823954,HIGHER,6,0.16666666666666666,False,0.0,1.0,0.4666666666666667,0.5333333333333333,0.44029850746268656,0.05263157894736842
DAY1,day1_price_flow_alignment,NEUTRAL,134,0.0,0.0,1.0,0.44029850746268656,0.0527322137823954,HIGHER,6,0.16666666666666666,False,0.0,1.0,0.4666666666666667,0.5333333333333333,0.44029850746268656,0.05263157894736842
DAY1,day1_price_flow_alignment,LOSER,19,0.0,0.0,0.0,0.05263157894736842,0.0527322137823954,HIGHER,6,0.16666666666666666,False,0.0,1.0,0.4666666666666667,0.5333333333333333,0.44029850746268656,0.05263157894736842
DAY1,day1_top120_status,WINNER,15,1.0,0.0,1.0,0.5333333333333333,0.05140951676378483,HIGHER,6,0.5,False,0.0,1.0,0.5333333333333333,0.4666666666666667,0.5074626865671642,0.42105263157894735
DAY1,day1_top120_status,NEUTRAL,134,1.0,0.0,1.0,0.5074626865671642,0.05140951676378483,HIGHER,6,0.5,False,0.0,1.0,0.5333333333333333,0.4666666666666667,0.5074626865671642,0.42105263157894735
DAY1,day1_top120_status,LOSER,19,0.0,0.0,1.0,0.42105263157894735,0.05140951676378483,HIGHER,6,0.5,False,0.0,1.0,0.5333333333333333,0.4666666666666667,0.5074626865671642,0.42105263157894735
DAY1,day1_source_count,WINNER,15,1.0,0.5,1.0,0.8666666666666667,0.15108034218478567,HIGHER,6,0.3333333333333333,False,1.0,1.0,0.7333333333333333,0.8666666666666667,0.7238805970149254,0.7368421052631579
DAY1,day1_source_count,NEUTRAL,134,1.0,0.0,1.0,0.7835820895522388,0.15108034218478567,HIGHER,6,0.3333333333333333,False,1.0,1.0,0.7333333333333333,0.8666666666666667,0.7238805970149254,0.7368421052631579
DAY1,day1_source_count,LOSER,19,1.0,0.5,1.0,0.7894736842105263,0.15108034218478567,HIGHER,6,0.3333333333333333,False,1.0,1.0,0.7333333333333333,0.8666666666666667,0.7238805970149254,0.7368421052631579
DAY1,day1_source_change,WINNER,15,0.0,-1.0,0.0,-0.4,-0.26137349501371643,HIGHER,6,0.16666666666666666,False,-1.0,0.0,0.5333333333333333,0.4666666666666667,0.7014925373134329,0.6842105263157895
DAY1,day1_source_change,NEUTRAL,134,0.0,-1.0,0.0,-0.26119402985074625,-0.26137349501371643,HIGHER,6,0.16666666666666666,False,-1.0,0.0,0.5333333333333333,0.4666666666666667,0.7014925373134329,0.6842105263157895
DAY1,day1_source_change,LOSER,19,0.0,-1.0,0.0,-0.3684210526315789,-0.26137349501371643,HIGHER,6,0.16666666666666666,False,-1.0,0.0,0.5333333333333333,0.4666666666666667,0.7014925373134329,0.6842105263157895
DAY1,day1_breakout_hold,WINNER,15,0.0,0.0,1.0,0.4,0.05510290730205964,HIGHER,6,0.5,False,0.0,1.0,0.4,0.6,0.373134328358209,0.2631578947368421
DAY1,day1_breakout_hold,NEUTRAL,134,0.0,0.0,1.0,0.373134328358209,0.05510290730205964,HIGHER,6,0.5,False,0.0,1.0,0.4,0.6,0.373134328358209,0.2631578947368421
DAY1,day1_breakout_hold,LOSER,19,0.0,0.0,0.5,0.2631578947368421,0.05510290730205964,HIGHER,6,0.5,False,0.0,1.0,0.4,0.6,0.373134328358209,0.2631578947368421
DAY1,day1_gap_hold,WINNER,15,0.0,0.0,1.0,0.4,-0.03609347793409875,HIGHER,6,0.16666666666666666,False,0.0,1.0,0.4,0.6,0.417910447761194,0.10526315789473684
DAY1,day1_gap_hold,NEUTRAL,134,0.0,0.0,1.0,0.417910447761194,-0.03609347793409875,HIGHER,6,0.16666666666666666,False,0.0,1.0,0.4,0.6,0.417910447761194,0.10526315789473684
DAY1,day1_gap_hold,LOSER,19,0.0,0.0,0.0,0.10526315789473684,-0.03609347793409875,HIGHER,6,0.16666666666666666,False,0.0,1.0,0.4,0.6,0.417910447761194,0.10526315789473684
DAY1,day1_failed_follow_through,WINNER,15,0.0,0.0,0.0,0.2,-0.09095544274690774,HIGHER,6,0.16666666666666666,False,0.0,1.0,0.2,0.8,0.23880597014925373,0.6842105263157895
DAY1,day1_failed_follow_through,NEUTRAL,134,0.0,0.0,0.0,0.23880597014925373,-0.09095544274690774,HIGHER,6,0.16666666666666666,False,0.0,1.0,0.2,0.8,0.23880597014925373,0.6842105263157895
DAY1,day1_failed_follow_through,LOSER,19,1.0,0.0,1.0,0.6842105263157895,-0.09095544274690774,HIGHER,6,0.16666666666666666,False,0.0,1.0,0.2,0.8,0.23880597014925373,0.6842105263157895
DAY1,d1_relative_pass,WINNER,15,1.0,0.5,1.0,0.7333333333333333,0.6583534600125573,HIGHER,6,0.5,False,0.0,1.0,0.7333333333333333,0.26666666666666666,0.41044776119402987,0.2631578947368421
DAY1,d1_relative_pass,NEUTRAL,134,0.0,0.0,1.0,0.41044776119402987,0.6583534600125573,HIGHER,6,0.5,False,0.0,1.0,0.7333333333333333,0.26666666666666666,0.41044776119402987,0.2631578947368421
