stock_id,stock_name,episode_start_date,confirmation_date,confirmation_unit,dataset,normal_subregime,day1_return_from_day0_close,day1_market_excess_return,day1_sector_excess_return,day1_close_location,day1_upper_shadow,day1_volume_ratio,day1_momentum_rank,day1_momentum_rank_change,day1_rs_market_pct,day1_rs_change,day1_institution_flow,day1_price_flow_alignment,day1_top120_status,day1_source_count,day1_source_change,day1_source_combination,day1_breakout_hold,day1_gap_hold,day1_failed_follow_through,episode_return_day0_to_day10,episode_outcome,entry_close,future_trade_date_10d,promotion_reference_close,promotion_return_next_10d,promotion_outcome,promotion_maturity_date,pre_confirmation_return,price_move_before_confirmation,remaining_return_to_episode_day10,maximum_remaining_upside_10d,maximum_remaining_downside_10d,promotion_delay_sessions,feature_as_of_date,max_source_date,point_in_time_valid,data_status,date_split,D0_A_PASS,D0_B_PASS,D0_C_PASS,d1_relative_pass,d1_rs_health_pass,d1_rank_health_pass,D1_A_PASS,d1_flow_pass,D1_B_PASS,d1_controlled_pass,D1_C_PASS,day1_promotion_state,bundle_thresholds
00947,台新臺灣IC設計,2026-06-15,2026-06-16,DAY1,A,RANGE_NORMAL,2.224521469218854,1.316531754482253,,0.7710843373493999,0.22891566265060015,0.8172684346232387,18.0,81.0,86.3768115942029,17.3739214207925,71575501.92000002,1,True,1,0,A,False,True,False,2.6125193998965512,NEUTRAL,38.66,2026-06-30,39.52,-1.0627530364372473,PROMOTION_NEUTRAL,2026-07-01,2.224521469218854,2.224521469218854,0.379554655870451,11.082995951416997,-3.8461538461538547,1,2026-06-16,2026-06-16,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,True,True,True,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00923,群益台ESG低碳50,2026-06-15,2026-06-16,DAY1,A,RANGE_NORMAL,0.6369426751592355,-0.27104703957736564,,0.7105263157894585,0.10526315789475259,0.7265581860678987,43.0,57.0,81.8840579710145,4.35515623691046,44617838.04000001,1,True,1,0,A,False,True,False,1.5805614531729129,NEUTRAL,42.39,2026-06-30,42.66,2.414439756211917,PROMOTION_NEUTRAL,2026-07-01,0.6369426751592355,0.6369426751592355,0.9376465072667761,5.602437880918898,-3.586497890295348,1,2026-06-16,2026-06-16,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,True,True,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00692,富邦公司治理,2026-06-15,2026-06-16,DAY1,A,RANGE_NORMAL,0.6589785831960571,-0.2490111315405441,,0.8500000000000085,0.14999999999999147,0.7246544422396821,61.0,46.0,75.65217391304348,3.831364664488575,45620712.150000006,1,True,1,0,A,False,True,False,2.251510159253156,NEUTRAL,91.05,2026-06-30,91.65,2.8368794326241176,PROMOTION_NEUTRAL,2026-07-01,0.6589785831960571,0.6589785831960571,1.5821058374249741,5.400981996726673,-3.0551009274413676,1,2026-06-16,2026-06-16,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,True,True,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
6191,精成科,2026-06-15,2026-06-16,DAY1,A,RANGE_NORMAL,-2.4271844660194164,-3.3351741807560176,-1.0026830415179933,0.09090909090909091,0.18181818181818182,2.3811921630884725,257.0,-149.0,64.42028985507247,-15.420750607355274,-18889477.5,0,False,1,0,A,True,False,True,3.398058252427183,NEUTRAL,103.0,2026-06-30,100.5,2.9850746268656803,PROMOTION_NEUTRAL,2026-07-01,-2.4271844660194164,-2.4271844660194164,5.970149253731338,12.43781094527363,-3.383084577114437,1,2026-06-16,2026-06-16,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,False,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00908,富邦入息REITs+,2026-06-15,2026-06-16,DAY1,A,RANGE_NORMAL,-0.6613756613756627,-1.569365376112264,,0.6666666666666666,0.3333333333333333,1.219589703941668,206.0,-96.0,55.289855072463766,-6.77661891597554,295954.0800000001,0,False,1,0,A,True,False,False,0.5952380952381153,NEUTRAL,15.12,2026-06-30,15.02,0.1997336884154599,PROMOTION_NEUTRAL,2026-07-01,-0.6613756613756627,-0.6613756613756627,1.2649800266311573,1.331557922769644,-1.8641810918774926,1,2026-06-16,2026-06-16,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,False,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
006204,永豐臺灣加權,2026-06-15,2026-06-16,DAY1,A,RANGE_NORMAL,0.33039647577093323,-0.5775932389656679,,0.0,1.0,0.34721900176644926,133.0,-22.0,76.59420289855072,1.5942028985507193,-172862.25,0,False,1,0,A,False,True,True,2.841409691629959,NEUTRAL,227.0,2026-06-30,227.75,3.4687156970362176,PROMOTION_NEUTRAL,2026-07-01,0.33039647577093323,0.33039647577093323,2.5027442371020836,5.1152579582876,-2.4368825466520305,1,2026-06-16,2026-06-16,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,True,True,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00657,國泰日經225,2026-06-15,2026-06-16,DAY1,A,RANGE_NORMAL,0.30940594059405413,-0.598583774142547,,0.42857142857142666,0.09523809523810232,0.3312417906364591,101.0,11.0,78.1159420289855,0.8760576359219101,-58193.89999999981,0,True,1,0,A,True,True,False,1.9183168316831756,NEUTRAL,80.8,2026-06-30,81.05,1.5422578655151176,PROMOTION_NEUTRAL,2026-07-01,0.30940594059405413,0.30940594059405413,1.603948180135717,4.503392967304132,-1.3571869216532972,1,2026-06-16,2026-06-16,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,True,True,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00944,野村趨勢動能高息,2026-06-15,2026-06-16,DAY1,A,RANGE_NORMAL,0.655430711610494,-0.25255900312610713,,0.5384615384615448,0.46153846153845524,0.8118629640570956,98.0,15.0,83.98550724637681,1.3265477088045543,4943366.0,1,True,1,0,A,True,True,False,4.260299625468167,NEUTRAL,21.36,2026-06-30,21.5,3.3488372093023244,PROMOTION_NEUTRAL,2026-07-01,0.655430711610494,0.655430711610494,3.581395348837213,5.162790697674424,-0.7441860465116301,1,2026-06-16,2026-06-16,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,True,True,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
006208,富邦台50,2026-06-15,2026-06-16,DAY1,A,RANGE_NORMAL,0.5120852109790963,-0.39590450375750486,,0.8260869565217375,0.17391304347826247,0.6888233813480613,53.0,62.0,77.82608695652173,3.3318673033425483,292801426.05,1,True,1,0,A,False,True,False,2.498975829578032,NEUTRAL,244.1,2026-06-30,245.35,3.3829223558182298,PROMOTION_NEUTRAL,2026-07-01,0.5120852109790963,0.5120852109790963,1.9767678826166701,6.0118198491950325,-2.95496229875688,1,2026-06-16,2026-06-16,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,True,True,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00927,群益半導體收益,2026-06-15,2026-06-16,DAY1,A,RANGE_NORMAL,0.7573844988639111,-0.15060521587269005,,0.6199999999999903,0.10000000000000853,0.4447347259781944,104.0,12.0,85.21739130434783,6.460165870821811,67730063.69999999,1,True,1,0,A,False,True,False,5.402676091895997,NEUTRAL,39.61,2026-06-30,39.91,6.4394888499123,PROMOTION_NEUTRAL,2026-07-01,0.7573844988639111,0.7573844988639111,4.610373340015039,11.726384364820873,-1.2778752192432963,1,2026-06-16,2026-06-16,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,True,True,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
3044,健鼎,2026-06-15,2026-06-16,DAY1,A,RANGE_NORMAL,5.000000000000004,4.092010285263403,6.424501424501427,0.5862068965517241,0.41379310344827586,1.7236411320743463,73.0,44.0,84.56521739130434,11.516084443327472,1394131284.0,1,True,1,0,A,True,True,False,-0.3846153846153832,NEUTRAL,520.0,2026-06-30,546.0,-7.326007326007322,PROMOTION_LOSER,2026-07-01,5.000000000000004,5.000000000000004,-5.128205128205132,9.523809523809534,-8.791208791208794,1,2026-06-16,2026-06-16,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,True,True,False,True,True,True,True,True,True,False,False,KEEP_RESERVE_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00861,元大全球未來通訊,2026-06-16,2026-06-17,DAY1,A,RANGE_NORMAL,-1.1506276150627603,-1.2995060388026114,,0.5,0.0,0.33883501859348797,,,80.82489146164978,-2.8707607122632623,1121715.0,0,False,0,-1,,False,False,False,1.5167364016736462,NEUTRAL,95.6,2026-07-01,94.5,-0.5820105820105836,PROMOTION_NEUTRAL,2026-07-02,-1.1506276150627603,-1.1506276150627603,2.698412698412689,4.232804232804233,-1.6402116402116418,1,2026-06-17,2026-06-17,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,False,False,False,False,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00913,兆豐台灣晶圓製造,2026-06-16,2026-06-17,DAY1,A,RANGE_NORMAL,0.09615384615384581,-0.05272457758600524,,1.0,0.0,0.6100954535110936,,,91.17221418234443,0.9548228779966053,-26205665.55,0,False,0,-1,,False,False,False,5.09615384615385,NEUTRAL,52.0,2026-07-01,52.05,4.418828049951973,PROMOTION_NEUTRAL,2026-07-02,0.09615384615384581,0.09615384615384581,4.9951969260326745,10.951008645533156,-0.9606147934678178,1,2026-06-17,2026-06-17,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,True,False,False,False,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00892,富邦台灣半導體,2026-06-16,2026-06-17,DAY1,A,RANGE_NORMAL,0.15559013114025966,0.006711707400408606,,1.0,0.0,0.716124211764394,,,73.1548480463097,-2.3523983305018987,3552169.920000002,1,False,0,-1,,False,False,False,3.2451655923538603,NEUTRAL,44.99,2026-07-01,45.06,3.9502885042165925,PROMOTION_NEUTRAL,2026-07-02,0.15559013114025966,0.15559013114025966,3.084775854416333,7.65645805592543,-4.682645361739901,1,2026-06-17,2026-06-17,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,False,False,False,True,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00991A,主動復華未來50,2026-06-16,2026-06-17,DAY1,A,RANGE_NORMAL,0.9072580645161255,0.7583796407762744,,1.0,0.0,0.5173869314525958,,,83.21273516642547,1.1837496591790995,-22572610.060000002,0,False,0,-1,,True,False,False,5.191532258064524,NEUTRAL,19.84,2026-07-01,20.02,3.096903096903092,PROMOTION_NEUTRAL,2026-07-02,0.9072580645161255,0.9072580645161255,4.245754245754263,7.1928071928071935,-2.9470529470529416,1,2026-06-17,2026-06-17,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,True,True,False,False,False,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
0053,元大電子,2026-06-16,2026-06-17,DAY1,A,RANGE_NORMAL,0.08271298593878207,-0.06616543780106898,,0.8888888888888888,0.1111111111111111,0.7177407881633233,,,76.33863965267727,-1.9222299125401179,-922020.0,0,False,0,-1,,False,False,False,3.3912324234904867,NEUTRAL,241.8,2026-07-01,242.0,2.685950413223148,PROMOTION_NEUTRAL,2026-07-02,0.08271298593878207,0.08271298593878207,3.305785123966931,5.165289256198347,-3.512396694214881,1,2026-06-17,2026-06-17,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,False,False,False,False,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00881,國泰台灣科技龍頭,2026-06-16,2026-06-17,DAY1,A,RANGE_NORMAL,0.1823154056517895,0.033436981911938446,,1.0,0.0,0.46975953638758433,,,78.36468885672937,-0.4758908534155495,-12915997.5,0,False,0,-1,,False,False,False,1.823154056517784,NEUTRAL,54.85,2026-07-01,54.95,1.364877161055511,PROMOTION_NEUTRAL,2026-07-02,0.1823154056517895,0.1823154056517895,1.6378525932666088,5.459508644222022,-4.367606915377631,1,2026-06-17,2026-06-17,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,True,False,False,False,False,False,True,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
