stock_id,stock_name,industry,chain,sub_industry
2453,凌群,區塊鏈,支援服務,資安審計
2453,凌群,區塊鏈,支援服務,媒體推廣
2453,凌群,區塊鏈,支援服務,顧問諮詢
2453,凌群,區塊鏈,支援服務,創投
2399,映泰,區塊鏈,運算資源,元件裝置
3515,華擎,區塊鏈,運算資源,元件裝置
6277,宏正,區塊鏈,基礎技術開發,監控管理
2453,凌群,區塊鏈,基礎技術開發,監控管理
2453,凌群,區塊鏈,基礎技術開發,開發工具
2498,宏達電,區塊鏈,基礎技術開發,開發工具
2453,凌群,區塊鏈,基礎技術開發,底層平台
2453,凌群,區塊鏈,解決方案提供,領域方案
6277,宏正,區塊鏈,解決方案提供,系統整合
2453,凌群,區塊鏈,解決方案提供,系統整合
2453,凌群,區塊鏈,解決方案提供,BaaS
2453,凌群,區塊鏈,應用服務,錢包/資產管理
2480,敦陽科,區塊鏈,應用服務,商業應用
2453,凌群,區塊鏈,應用服務,商業應用
2498,宏達電,區塊鏈,應用服務,商業應用
2480,敦陽科,區塊鏈,應用服務,交易平台
2453,凌群,區塊鏈,應用服務,交易平台
6706,惠特,印刷電路板,上游,生產製程及檢測設備
8438,昶昕,印刷電路板,上游,生產製程及檢測設備
7730,暉盛-創,印刷電路板,上游,生產製程及檢測設備
3010,華立,印刷電路板,上游,生產製程及檢測設備
3563,牧德,印刷電路板,上游,生產製程及檢測設備
6658,聯策,印刷電路板,上游,生產製程及檢測設備
6438,迅得,印刷電路板,上游,生產製程及檢測設備
2467,志聖,印刷電路板,上游,生產製程及檢測設備
3535,晶彩科,印刷電路板,上游,生產製程及檢測設備
1528,恩德,印刷電路板,上游,生產製程及檢測設備
3030,德律,印刷電路板,上游,生產製程及檢測設備
7795,長廣,印刷電路板,上游,生產製程及檢測設備
2493,揚博,印刷電路板,上游,生產製程及檢測設備
1717,長興,印刷電路板,上游,聚亞醯胺樹脂
3645,達邁,印刷電路板,上游,聚亞醯胺樹脂
4764,雙鍵,印刷電路板,上游,聚亞醯胺樹脂
1303,南亞,印刷電路板,上游,銅箔
4989,榮科,印刷電路板,上游,銅箔
1717,長興,印刷電路板,上游,酚醛樹脂
1303,南亞,印刷電路板,上游,酚醛樹脂
1717,長興,印刷電路板,上游,環氧樹脂
1303,南亞,印刷電路板,上游,環氧樹脂
4764,雙鍵,印刷電路板,上游,環氧樹脂
1303,南亞,印刷電路板,上游,玻璃纖維/玻纖布
1802,台玻,印刷電路板,上游,玻璃纖維/玻纖布
8039,台虹,印刷電路板,中游,銅箔基板
6213,聯茂,印刷電路板,中游,銅箔基板
1717,長興,印刷電路板,中游,銅箔基板
6269,台郡,印刷電路板,中游,銅箔基板
3010,華立,印刷電路板,中游,銅箔基板
6672,騰輝電子-KY,印刷電路板,中游,銅箔基板
6224,聚鼎,印刷電路板,中游,銅箔基板
2328,廣宇,印刷電路板,中游,銅箔基板
1303,南亞,印刷電路板,中游,銅箔基板
2383,台光電,印刷電路板,中游,銅箔基板
6269,台郡,印刷電路板,中游,基板組裝加工及相關製造
3665,貿聯-KY,印刷電路板,中游,基板組裝加工及相關製造
2316,楠梓電,印刷電路板,中游,基板組裝加工及相關製造
6672,騰輝電子-KY,印刷電路板,中游,基板組裝加工及相關製造
6224,聚鼎,印刷電路板,中游,基板組裝加工及相關製造
2328,廣宇,印刷電路板,中游,基板組裝加工及相關製造
2313,華通,印刷電路板,中游,基板組裝加工及相關製造
6191,精成科,印刷電路板,中游,基板組裝加工及相關製造
3037,欣興,印刷電路板,中游,硬板、軟板、IC載板製造
2402,毅嘉,印刷電路板,中游,硬板、軟板、IC載板製造
6271,同欣電,印刷電路板,中游,硬板、軟板、IC載板製造
6269,台郡,印刷電路板,中游,硬板、軟板、IC載板製造
6108,競國,印刷電路板,中游,硬板、軟板、IC載板製造
6141,柏承,印刷電路板,中游,硬板、軟板、IC載板製造
2316,楠梓電,印刷電路板,中游,硬板、軟板、IC載板製造
6251,定穎,印刷電路板,中游,硬板、軟板、IC載板製造
6153,嘉聯益,印刷電路板,中游,硬板、軟板、IC載板製造
3321,同泰,印刷電路板,中游,硬板、軟板、IC載板製造
6835,圓裕,印刷電路板,中游,硬板、軟板、IC載板製造
8213,志超,印刷電路板,中游,硬板、軟板、IC載板製造
8046,南電,印刷電路板,中游,硬板、軟板、IC載板製造
2328,廣宇,印刷電路板,中游,硬板、軟板、IC載板製造
4927,泰鼎-KY,印刷電路板,中游,硬板、軟板、IC載板製造
2355,敬鵬,印刷電路板,中游,硬板、軟板、IC載板製造
2313,華通,印刷電路板,中游,硬板、軟板、IC載板製造
3044,健鼎,印刷電路板,中游,硬板、軟板、IC載板製造
4958,臻鼎-KY,印刷電路板,中游,硬板、軟板、IC載板製造
6191,精成科,印刷電路板,中游,硬板、軟板、IC載板製造
5469,瀚宇博,印刷電路板,中游,硬板、軟板、IC載板製造
2367,燿華,印刷電路板,中游,硬板、軟板、IC載板製造
2368,金像電,印刷電路板,中游,硬板、軟板、IC載板製造
3715,定穎投控,印刷電路板,中游,硬板、軟板、IC載板製造
3229,晟鈦,印刷電路板,中游,硬板、軟板、IC載板製造
2459,敦吉,觸控面板,上游,控制IC
2458,義隆,觸控面板,上游,控制IC
1717,長興,觸控面板,上游,膠材
8070,長華*,觸控面板,上游,膠材
5234,達興材料,觸控面板,上游,膠材
4764,雙鍵,觸控面板,上游,膠材
4720,德淵,觸控面板,上游,ITO導電薄膜
6405,悅城,觸控面板,上游,玻璃基板
3149,正達,觸控面板,上游,玻璃基板
3673,TPK-KY,觸控面板,中游,觸控面板
8105,凌巨,觸控面板,中游,觸控面板
3038,全台,觸控面板,中游,觸控面板
3416,融程電,觸控面板,中游,觸控面板
2459,敦吉,觸控面板,中游,觸控面板
3622,洋華,觸控面板,中游,觸控面板
3481,群創,觸控面板,中游,觸控面板
2429,銘旺科,觸控面板,中游,觸控面板
3049,精金,觸控面板,中游,觸控面板
2427,三商電,觸控面板,下游,自動售票機
2427,三商電,觸控面板,下游,金融提款機(ATM)
6271,同欣電,太空衛星科技,上游,天線/射頻基頻
6285,啟碁,太空衛星科技,上游,天線/射頻基頻
2352,佳世達,太空衛星科技,上游,天線/射頻基頻
2308,台達電,太空衛星科技,上游,天線/射頻基頻
3380,明泰,太空衛星科技,上游,天線/射頻基頻
2314,台揚,太空衛星科技,上游,天線/射頻基頻
6271,同欣電,太空衛星科技,上游,零組件/材料
6285,啟碁,太空衛星科技,上游,零組件/材料
2352,佳世達,太空衛星科技,上游,零組件/材料
2308,台達電,太空衛星科技,上游,零組件/材料
3380,明泰,太空衛星科技,上游,零組件/材料
2314,台揚,太空衛星科技,上游,零組件/材料
2453,凌群,太空衛星科技,下游,導航定位
2453,凌群,太空衛星科技,下游,影像遙測
2453,凌群,太空衛星科技,下游,通訊
3661,世芯-KY,半導體,上游,IP設計/IC設計代工服務
6423,億而得-創,半導體,上游,IP設計/IC設計代工服務
3443,創意,半導體,上游,IP設計/IC設計代工服務
2401,凌陽,半導體,上游,IP設計/IC設計代工服務
6533,晶心科,半導體,上游,IP設計/IC設計代工服務
6695,芯鼎,半導體,上游,IP設計/IC設計代工服務
5222,全訊,半導體,上游,IP設計/IC設計代工服務
3035,智原,半導體,上游,IP設計/IC設計代工服務
2401,凌陽,半導體,上游,影像感測IC
8016,矽創,半導體,上游,影像感測IC
3034,聯詠,半導體,上游,影像感測IC
2454,聯發科,半導體,上游,光儲存控制IC
2401,凌陽,半導體,上游,光儲存控制IC
8016,矽創,半導體,上游,平面顯示器驅動IC
3545,敦泰,半導體,上游,平面顯示器驅動IC
3034,聯詠,半導體,上游,平面顯示器驅動IC
4961,天鈺,半導體,上游,平面顯示器驅動IC
3592,瑞鼎,半導體,上游,平面顯示器驅動IC
2454,聯發科,半導體,上游,平面顯示器控制IC
4952,凌通,半導體,上游,平面顯示器控制IC
3034,聯詠,半導體,上游,平面顯示器控制IC
3014,聯陽,半導體,上游,輸出入介面IC
6243,迅杰,半導體,上游,輸出入介面IC
6756,威鋒電子,半導體,上游,輸出入介面IC
2401,凌陽,半導體,上游,輸出入介面IC
5269,祥碩,半導體,上游,輸出入介面IC
2379,瑞昱,半導體,上游,網路通訊IC
2454,聯發科,半導體,上游,網路通訊IC
3094,聯傑,半導體,上游,網路通訊IC
6526,達發,半導體,上游,網路通訊IC
4968,立積,半導體,上游,網路通訊IC
2401,凌陽,半導體,上游,磁碟儲存控制器IC
8261,富鼎,半導體,上游,電源管理IC
2454,聯發科,半導體,上游,電源管理IC
8081,致新,半導體,上游,電源管理IC
6756,威鋒電子,半導體,上游,電源管理IC
6799,來頡,半導體,上游,電源管理IC
3257,虹冠電,半導體,上游,電源管理IC
3588,通嘉,半導體,上游,電源管理IC
8016,矽創,半導體,上游,電源管理IC
6719,力智,半導體,上游,電源管理IC
4952,凌通,半導體,上游,電源管理IC
3034,聯詠,半導體,上游,電源管理IC
2436,偉詮電,半導體,上游,電源管理IC
4961,天鈺,半導體,上游,電源管理IC
6415,矽力*-KY,半導體,上游,電源管理IC
2308,台達電,半導體,上游,電源管理IC
3592,瑞鼎,半導體,上游,電源管理IC
3014,聯陽,半導體,上游,微控制器IC
4952,凌通,半導體,上游,微控制器IC
3034,聯詠,半導體,上游,微控制器IC
2436,偉詮電,半導體,上游,微控制器IC
2308,台達電,半導體,上游,微控制器IC
2458,義隆,半導體,上游,微控制器IC
5471,松翰,半導體,上游,微控制器IC
6202,盛群,半導體,上游,微控制器IC
2337,旺宏,半導體,上游,記憶體IC
2344,華邦電,半導體,上游,記憶體IC
3006,晶豪科,半導體,上游,記憶體IC
6531,愛普*,半導體,上游,記憶體IC
2408,南亞科,半導體,上游,記憶體IC
3150,鈺寶-創,半導體,上游,消費性IC
2454,聯發科,半導體,上游,消費性IC
3014,聯陽,半導體,上游,消費性IC
6756,威鋒電子,半導體,上游,消費性IC
3530,晶相光,半導體,上游,消費性IC
2401,凌陽,半導體,上游,消費性IC
8016,矽創,半導體,上游,消費性IC
3041,揚智,半導體,上游,消費性IC
4919,新唐,半導體,上游,消費性IC
4952,凌通,半導體,上游,消費性IC
3034,聯詠,半導體,上游,消費性IC
2436,偉詮電,半導體,上游,消費性IC
6695,芯鼎,半導體,上游,消費性IC
2308,台達電,半導體,上游,消費性IC
2458,義隆,半導體,上游,消費性IC
8016,矽創,半導體,上游,光源管理IC
6415,矽力*-KY,半導體,上游,光源管理IC
3014,聯陽,半導體,上游,LED驅動IC
4961,天鈺,半導體,上游,LED驅動IC
6415,矽力*-KY,半導體,上游,LED驅動IC
2308,台達電,半導體,上游,LED驅動IC
3150,鈺寶-創,半導體,上游,IC設計
2337,旺宏,半導體,上游,IC設計
8261,富鼎,半導體,上游,IC設計
2379,瑞昱,半導體,上游,IC設計
2454,聯發科,半導體,上游,IC設計
3014,聯陽,半導體,上游,IC設計
8081,致新,半導體,上游,IC設計
6243,迅杰,半導體,上游,IC設計
6756,威鋒電子,半導體,上游,IC設計
3530,晶相光,半導體,上游,IC設計
3094,聯傑,半導體,上游,IC設計
6799,來頡,半導體,上游,IC設計
2344,華邦電,半導體,上游,IC設計
6526,達發,半導體,上游,IC設計
2401,凌陽,半導體,上游,IC設計
3257,虹冠電,半導體,上游,IC設計
3588,通嘉,半導體,上游,IC設計
8016,矽創,半導體,上游,IC設計
3041,揚智,半導體,上游,IC設計
3545,敦泰,半導體,上游,IC設計
6719,力智,半導體,上游,IC設計
4919,新唐,半導體,上游,IC設計
4952,凌通,半導體,上游,IC設計
3034,聯詠,半導體,上游,IC設計
2436,偉詮電,半導體,上游,IC設計
6695,芯鼎,半導體,上游,IC設計
4961,天鈺,半導體,上游,IC設計
4968,立積,半導體,上游,IC設計
6415,矽力*-KY,半導體,上游,IC設計
2308,台達電,半導體,上游,IC設計
3592,瑞鼎,半導體,上游,IC設計
2458,義隆,半導體,上游,IC設計
5269,祥碩,半導體,上游,IC設計
3006,晶豪科,半導體,上游,IC設計
5471,松翰,半導體,上游,IC設計
6531,愛普*,半導體,上游,IC設計
2408,南亞科,半導體,上游,IC設計
6202,盛群,半導體,上游,IC設計
1717,長興,半導體,中游,化學品
5434,崇越,半導體,中游,化學品
3010,華立,半導體,中游,化學品
5234,達興材料,半導體,中游,化學品
4720,德淵,半導體,中游,化學品
4755,三福化,半導體,中游,化學品
1727,中華化,半導體,中游,化學品
3305,昇貿,半導體,中游,化學品
4722,國精化,半導體,中游,化學品
4764,雙鍵,半導體,中游,化學品
1711,永光,半導體,中游,化學品
2493,揚博,半導體,中游,化學品
6909,創控,半導體,中游,生產製程及檢測設備(中游)
7822,倍利科,半導體,中游,生產製程及檢測設備(中游)
6706,惠特,半導體,中游,生產製程及檢測設備(中游)
5434,崇越,半導體,中游,生產製程及檢測設備(中游)
7730,暉盛-創,半導體,中游,生產製程及檢測設備(中游)
6789,采鈺,半導體,中游,生產製程及檢測設備(中游)
6277,宏正,半導體,中游,生產製程及檢測設備(中游)
3413,京鼎,半導體,中游,生產製程及檢測設備(中游)
7769,鴻勁,半導體,中游,生產製程及檢測設備(中游)
3583,辛耘,半導體,中游,生產製程及檢測設備(中游)
6658,聯策,半導體,中游,生產製程及檢測設備(中游)
6438,迅得,半導體,中游,生產製程及檢測設備(中游)
2467,志聖,半導體,中游,生產製程及檢測設備(中游)
3535,晶彩科,半導體,中游,生產製程及檢測設備(中游)
8374,羅昇,半導體,中游,生產製程及檢測設備(中游)
3030,德律,半導體,中游,生產製程及檢測設備(中游)
5222,全訊,半導體,中游,生產製程及檢測設備(中游)
2360,致茂,半導體,中游,生產製程及檢測設備(中游)
7795,長廣,半導體,中游,生產製程及檢測設備(中游)
6515,穎崴,半導體,中游,生產製程及檢測設備(中游)
2481,強茂,半導體,中游,其他IC/二極體製造
2340,台亞,半導體,中游,其他IC/二極體製造
2434,統懋,半導體,中游,其他IC/二極體製造
3536,誠創,半導體,中游,其他IC/二極體製造
2302,麗正,半導體,中游,其他IC/二極體製造
2342,茂矽,半導體,中游,其他IC/二極體製造
2344,華邦電,半導體,中游,DRAM製造
6770,力積電,半導體,中游,DRAM製造
2408,南亞科,半導體,中游,DRAM製造
2371,大同,半導體,中游,晶圓製造
2340,台亞,半導體,中游,晶圓製造
2337,旺宏,半導體,中游,晶圓製造
2434,統懋,半導體,中游,晶圓製造
2344,華邦電,半導體,中游,晶圓製造
2455,全新,半導體,中游,晶圓製造
4919,新唐,半導體,中游,晶圓製造
2330,台積電,半導體,中游,晶圓製造
6770,力積電,半導體,中游,晶圓製造
3532,台勝科,半導體,中游,晶圓製造
3016,嘉晶,半導體,中游,晶圓製造
5222,全訊,半導體,中游,晶圓製造
8028,昇陽半導體,半導體,中游,晶圓製造
2408,南亞科,半導體,中游,晶圓製造
2303,聯電,半導體,中游,晶圓製造
2481,強茂,半導體,中游,IC/晶圓製造
2371,大同,半導體,中游,IC/晶圓製造
2340,台亞,半導體,中游,IC/晶圓製造
2337,旺宏,半導體,中游,IC/晶圓製造
2434,統懋,半導體,中游,IC/晶圓製造
3536,誠創,半導體,中游,IC/晶圓製造
2344,華邦電,半導體,中游,IC/晶圓製造
2302,麗正,半導體,中游,IC/晶圓製造
2455,全新,半導體,中游,IC/晶圓製造
4919,新唐,半導體,中游,IC/晶圓製造
2330,台積電,半導體,中游,IC/晶圓製造
6770,力積電,半導體,中游,IC/晶圓製造
2342,茂矽,半導體,中游,IC/晶圓製造
3532,台勝科,半導體,中游,IC/晶圓製造
3016,嘉晶,半導體,中游,IC/晶圓製造
5222,全訊,半導體,中游,IC/晶圓製造
8028,昇陽半導體,半導體,中游,IC/晶圓製造
2408,南亞科,半導體,中游,IC/晶圓製造
2303,聯電,半導體,中游,IC/晶圓製造
2338,光罩,半導體,中游,光罩
2438,翔耀,半導體,中游,光罩
3010,華立,半導體,下游,IC通路
2347,聯強,半導體,下游,IC通路
3028,增你強,半導體,下游,IC通路
3036,文曄,半導體,下游,IC通路
2459,敦吉,半導體,下游,IC通路
3528,安馳,半導體,下游,IC通路
3312,弘憶股,半導體,下游,IC通路
6189,豐藝,半導體,下游,IC通路
3048,益登,半導體,下游,IC通路
6192,巨路,半導體,下游,IC通路
8112,至上,半導體,下游,IC通路
3702,大聯大,半導體,下游,IC通路
3033,威健,半導體,下游,IC通路
3026,禾伸堂,半導體,下游,IC通路
3209,全科,半導體,下游,IC通路
2308,台達電,半導體,下游,IC通路
3150,鈺寶-創,半導體,下游,IC模組
8271,宇瞻,半導體,下游,IC模組
6271,同欣電,半導體,下游,IC模組
2451,創見,半導體,下游,IC模組
1434,福懋,半導體,下游,IC模組
3135,凌航,半導體,下游,IC模組
2308,台達電,半導體,下游,IC模組
5222,全訊,半導體,下游,IC模組
8131,福懋科,半導體,下游,IC模組
3054,立萬利,半導體,下游,IC模組
6239,力成,半導體,下游,IC封裝測試
8150,南茂,半導體,下游,IC封裝測試
6271,同欣電,半導體,下游,IC封裝測試
2340,台亞,半導體,下游,IC封裝測試
2337,旺宏,半導體,下游,IC封裝測試
3711,日月光投控,半導體,下游,IC封裝測試
2329,華泰,半導體,下游,IC封裝測試
1434,福懋,半導體,下游,IC封裝測試
1410,南染,半導體,下游,IC封裝測試
8162,微矽電子-創,半導體,下游,IC封裝測試
3450,聯鈞,半導體,下游,IC封裝測試
6257,矽格,半導體,下游,IC封裝測試
8131,福懋科,半導體,下游,IC封裝測試
2441,超豐,半導體,下游,IC封裝測試
2369,菱生,半導體,下游,IC封裝測試
8110,華東,半導體,下游,IC封裝測試
2449,京元電子,半導體,下游,IC封裝測試
2486,一詮,半導體,下游,導線架
2483,百容,半導體,下游,導線架
8070,長華*,半導體,下游,導線架
5285,界霖,半導體,下游,導線架
2351,順德,半導體,下游,導線架
3653,健策,半導體,下游,導線架
6271,同欣電,半導體,下游,基板
3189,景碩,半導體,下游,基板
4938,和碩,半導體,下游,基板
2459,敦吉,半導體,下游,基板
6552,易華電,半導體,下游,基板
8070,長華*,半導體,下游,基板
7822,倍利科,半導體,下游,生產製程及檢測設備(下游)
7730,暉盛-創,半導體,下游,生產製程及檢測設備(下游)
6277,宏正,半導體,下游,生產製程及檢測設備(下游)
8070,長華*,半導體,下游,生產製程及檢測設備(下游)
3583,辛耘,半導體,下游,生產製程及檢測設備(下游)
4770,上品,半導體,下游,生產製程及檢測設備(下游)
6438,迅得,半導體,下游,生產製程及檢測設備(下游)
2467,志聖,半導體,下游,生產製程及檢測設備(下游)
3055,蔚華科,半導體,下游,生產製程及檢測設備(下游)
2308,台達電,半導體,下游,生產製程及檢測設備(下游)
3030,德律,半導體,下游,生產製程及檢測設備(下游)
2360,致茂,半導體,下游,生產製程及檢測設備(下游)
6515,穎崴,半導體,下游,生產製程及檢測設備(下游)
2395,研華,運動科技,上游,軟體開發
2340,台亞,運動科技,上游,感測裝置
2459,敦吉,運動科技,上游,感測裝置
2459,敦吉,運動科技,上游,裝置/器材零組件
2459,敦吉,運動科技,上游,裝置/器材顯示器
2498,宏達電,運動科技,中游,數位內容
2324,仁寶,運動科技,中游,穿戴式裝置
3481,群創,運動科技,中游,穿戴式裝置
2498,宏達電,運動科技,中游,穿戴式裝置
2382,廣達,運動科技,中游,穿戴式裝置
2357,華碩,運動科技,中游,穿戴式裝置
2392,正崴,運動科技,中游,穿戴式裝置
2106,建大,運動科技,中游,運動用品
1598,岱宇,運動科技,中游,健身器材
1736,喬山,運動科技,中游,健身器材
2324,仁寶,運動科技,下游,健身平台/APP
6405,悅城,平面顯示器,上游,其他零組件
5243,乙盛-KY,平面顯示器,上游,其他零組件
6120,達運,平面顯示器,上游,其他零組件
3023,信邦,平面顯示器,上游,其他零組件
3010,華立,平面顯示器,上游,其他零組件
8215,明基材,平面顯示器,上游,其他零組件
2352,佳世達,平面顯示器,上游,其他零組件
2483,百容,平面顯示器,上游,其他零組件
4938,和碩,平面顯示器,上游,其他零組件
2459,敦吉,平面顯示器,上游,其他零組件
6224,聚鼎,平面顯示器,上游,其他零組件
2476,鉅祥,平面顯示器,上游,其他零組件
4942,嘉彰,平面顯示器,上游,其他零組件
8163,達方,平面顯示器,上游,其他零組件
3679,新至陞,平面顯示器,上游,其他零組件
3419,譁裕,平面顯示器,上游,其他零組件
3051,力特,平面顯示器,上游,其他零組件
6192,巨路,平面顯示器,上游,其他零組件
3311,閎暉,平面顯示器,上游,其他零組件
6282,康舒,平面顯示器,上游,其他零組件
2478,大毅,平面顯示器,上游,其他零組件
3543,州巧,平面顯示器,上游,其他零組件
2308,台達電,平面顯示器,上游,其他零組件
6205,詮欣,平面顯示器,上游,其他零組件
2429,銘旺科,平面顯示器,上游,其他零組件
3504,揚明光,平面顯示器,上游,其他零組件
2392,正崴,平面顯示器,上游,其他零組件
8101,華冠,平面顯示器,上游,其他零組件
4960,誠美材,平面顯示器,上游,其他零組件
2459,敦吉,平面顯示器,上游,驅動IC
8070,長華*,平面顯示器,上游,驅動IC
2371,大同,平面顯示器,上游,背光模組
6120,達運,平面顯示器,上游,背光模組
6278,台表科,平面顯示器,上游,背光模組
6176,瑞儀,平面顯示器,上游,背光模組
1717,長興,平面顯示器,上游,擴散膜、增亮膜、導光板
2371,大同,平面顯示器,上游,擴散膜、增亮膜、導光板
2340,台亞,平面顯示器,上游,擴散膜、增亮膜、導光板
6120,達運,平面顯示器,上游,擴散膜、增亮膜、導光板
8070,長華*,平面顯示器,上游,擴散膜、增亮膜、導光板
4935,茂林-KY,平面顯示器,上游,擴散膜、增亮膜、導光板
3504,揚明光,平面顯示器,上游,稜鏡片
5243,乙盛-KY,平面顯示器,上游,塑膠框
2371,大同,平面顯示器,上游,塑膠框
6120,達運,平面顯示器,上游,塑膠框
6168,宏齊,平面顯示器,上游,背光源(發光二極體、冷陰極管)
3031,佰鴻,平面顯示器,上游,背光源(發光二極體、冷陰極管)
2486,一詮,平面顯示器,上游,背光源(發光二極體、冷陰極管)
2393,億光,平面顯示器,上游,背光源(發光二極體、冷陰極管)
3536,誠創,平面顯示器,上游,背光源(發光二極體、冷陰極管)
8070,長華*,平面顯示器,上游,背光源(發光二極體、冷陰極管)
3090,日電貿,平面顯示器,上游,背光源(發光二極體、冷陰極管)
3437,榮創,平面顯示器,上游,背光源(發光二極體、冷陰極管)
2340,台亞,平面顯示器,上游,ITO導電基板
1717,長興,平面顯示器,上游,化學品(如光阻劑、靶材等)
1773,勝一,平面顯示器,上游,化學品(如光阻劑、靶材等)
3010,華立,平面顯示器,上游,化學品(如光阻劑、靶材等)
5234,達興材料,平面顯示器,上游,化學品(如光阻劑、靶材等)
4720,德淵,平面顯示器,上游,化學品(如光阻劑、靶材等)
4755,三福化,平面顯示器,上游,化學品(如光阻劑、靶材等)
4722,國精化,平面顯示器,上游,化學品(如光阻劑、靶材等)
1711,永光,平面顯示器,上游,化學品(如光阻劑、靶材等)
7730,暉盛-創,平面顯示器,中游,生產製程及檢測設備
6277,宏正,平面顯示器,中游,生產製程及檢測設備
3583,辛耘,平面顯示器,中游,生產製程及檢測設備
4770,上品,平面顯示器,中游,生產製程及檢測設備
6438,迅得,平面顯示器,中游,生產製程及檢測設備
2467,志聖,平面顯示器,中游,生產製程及檢測設備
3535,晶彩科,平面顯示器,中游,生產製程及檢測設備
8374,羅昇,平面顯示器,中游,生產製程及檢測設備
2360,致茂,平面顯示器,中游,生產製程及檢測設備
3024,憶聲,平面顯示器,中游,顯示器模組
8105,凌巨,平面顯示器,中游,顯示器模組
2371,大同,平面顯示器,中游,顯示器模組
3038,全台,平面顯示器,中游,顯示器模組
6120,達運,平面顯示器,中游,顯示器模組
2393,億光,平面顯示器,中游,顯示器模組
3168,眾福科,平面顯示器,中游,顯示器模組
6116,彩晶,平面顯示器,中游,顯示器模組
6278,台表科,平面顯示器,中游,顯示器模組
6189,豐藝,平面顯示器,中游,顯示器模組
6916,華凌,平面顯示器,中游,顯示器模組
8104,錸寶,平面顯示器,中游,顯示器模組
2485,兆赫,平面顯示器,中游,顯示器模組
2409,友達,平面顯示器,中游,面板
8105,凌巨,平面顯示器,中游,面板
2371,大同,平面顯示器,中游,面板
3038,全台,平面顯示器,中游,面板
2459,敦吉,平面顯示器,中游,面板
6116,彩晶,平面顯示器,中游,面板
6278,台表科,平面顯示器,中游,面板
6189,豐藝,平面顯示器,中游,面板
6916,華凌,平面顯示器,中游,面板
3481,群創,平面顯示器,中游,面板
8104,錸寶,平面顯示器,中游,面板
2371,大同,平面顯示器,下游,電視
2324,仁寶,平面顯示器,下游,電視
1614,三洋電,平面顯示器,下游,電視
1604,聲寶,平面顯示器,下游,電視
2489,瑞軒,平面顯示器,下游,電視
3024,憶聲,平面顯示器,下游,監視器/顯示器
2371,大同,平面顯示器,下游,監視器/顯示器
6120,達運,平面顯示器,下游,監視器/顯示器
9912,偉聯,平面顯示器,下游,監視器/顯示器
2352,佳世達,平面顯示器,下游,監視器/顯示器
1614,三洋電,平面顯示器,下游,監視器/顯示器
2489,瑞軒,平面顯示器,下游,監視器/顯示器
2371,大同,平面顯示器,下游,筆記型電腦
6906,現觀科,大數據,基礎資源,儲存處理
2480,敦陽科,大數據,基礎資源,儲存處理
2390,云辰,大數據,基礎資源,儲存處理
3057,喬鼎,大數據,基礎資源,儲存處理
6112,邁達特,大數據,基礎資源,儲存處理
6183,關貿,大數據,基礎資源,儲存處理
2453,凌群,大數據,基礎資源,儲存處理
3029,零壹,大數據,基礎資源,儲存處理
6614,資拓宏宇,大數據,基礎資源,儲存處理
6689,伊雲谷,大數據,基礎資源,儲存處理
2495,普安,大數據,基礎資源,儲存處理
6906,現觀科,大數據,基礎資源,雲端平台
2480,敦陽科,大數據,基礎資源,雲端平台
2390,云辰,大數據,基礎資源,雲端平台
2352,佳世達,大數據,基礎資源,雲端平台
3057,喬鼎,大數據,基礎資源,雲端平台
4904,遠傳,大數據,基礎資源,雲端平台
6112,邁達特,大數據,基礎資源,雲端平台
6183,關貿,大數據,基礎資源,雲端平台
3029,零壹,大數據,基礎資源,雲端平台
6614,資拓宏宇,大數據,基礎資源,雲端平台
6689,伊雲谷,大數據,基礎資源,雲端平台
2495,普安,大數據,基礎資源,雲端平台
2480,敦陽科,大數據,基礎資源,運算元件與設備
2390,云辰,大數據,基礎資源,運算元件與設備
3057,喬鼎,大數據,基礎資源,運算元件與設備
6112,邁達特,大數據,基礎資源,運算元件與設備
6183,關貿,大數據,基礎資源,運算元件與設備
3135,凌航,大數據,基礎資源,運算元件與設備
3029,零壹,大數據,基礎資源,運算元件與設備
2308,台達電,大數據,基礎資源,運算元件與設備
2495,普安,大數據,基礎資源,運算元件與設備
7822,倍利科,大數據,軟體暨工具,應用軟體
6906,現觀科,大數據,軟體暨工具,應用軟體
2480,敦陽科,大數據,軟體暨工具,應用軟體
2390,云辰,大數據,軟體暨工具,應用軟體
2352,佳世達,大數據,軟體暨工具,應用軟體
3057,喬鼎,大數據,軟體暨工具,應用軟體
6112,邁達特,大數據,軟體暨工具,應用軟體
6658,聯策,大數據,軟體暨工具,應用軟體
6183,關貿,大數據,軟體暨工具,應用軟體
2453,凌群,大數據,軟體暨工具,應用軟體
3029,零壹,大數據,軟體暨工具,應用軟體
6614,資拓宏宇,大數據,軟體暨工具,應用軟體
6689,伊雲谷,大數據,軟體暨工具,應用軟體
7822,倍利科,大數據,軟體暨工具,分析工具
6906,現觀科,大數據,軟體暨工具,分析工具
2480,敦陽科,大數據,軟體暨工具,分析工具
2390,云辰,大數據,軟體暨工具,分析工具
3057,喬鼎,大數據,軟體暨工具,分析工具
6112,邁達特,大數據,軟體暨工具,分析工具
6183,關貿,大數據,軟體暨工具,分析工具
2453,凌群,大數據,軟體暨工具,分析工具
3029,零壹,大數據,軟體暨工具,分析工具
6614,資拓宏宇,大數據,軟體暨工具,分析工具
6689,伊雲谷,大數據,軟體暨工具,分析工具
