stock_id,stock_name,episode_start_date,cohort_source,dataset,production_market_regime,market_path_state,momentum_rank,entry_close,episode_outcome,maturity_status,available_forward_sessions,branch_n_eligible,outcome_maturity_status,day0_state,decision_date,feature_as_of_date,max_source_date,point_in_time_valid,input_status,confirmation_date,day1_c_pass,state,promotion_reference_close,predicate_trace,missing_required_feature
6533,晶心科,2026-07-13,EXISTING_PENDING,C,VOLATILE_RANGE,RISK_OFF,119.0,210.5,NEUTRAL,EXCLUDED_NON_NORMAL,10,False,MATURED,EXCLUDED_NON_NORMAL,2026-07-13,2026-07-13,2026-07-13,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,EXCLUDED_NON_NORMAL,,"[""market_path_state != NORMAL""]",False
6863,永道-KY,2026-07-13,EXISTING_PENDING,C,VOLATILE_RANGE,RISK_OFF,95.0,102.0,WINNER,EXCLUDED_NON_NORMAL,10,False,MATURED,EXCLUDED_NON_NORMAL,2026-07-13,2026-07-13,2026-07-13,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,EXCLUDED_NON_NORMAL,,"[""market_path_state != NORMAL""]",False
6933,AMAX-KY,2026-07-13,EXISTING_PENDING,C,VOLATILE_RANGE,RISK_OFF,112.0,173.0,LOSER,EXCLUDED_NON_NORMAL,10,False,MATURED,EXCLUDED_NON_NORMAL,2026-07-13,2026-07-13,2026-07-13,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,EXCLUDED_NON_NORMAL,,"[""market_path_state != NORMAL""]",False
8442,威宏-KY,2026-07-13,EXISTING_PENDING,C,VOLATILE_RANGE,RISK_OFF,109.0,44.0,NEUTRAL,EXCLUDED_NON_NORMAL,10,False,MATURED,EXCLUDED_NON_NORMAL,2026-07-13,2026-07-13,2026-07-13,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,EXCLUDED_NON_NORMAL,,"[""market_path_state != NORMAL""]",False
9925,新保,2026-07-13,EXISTING_PENDING,C,VOLATILE_RANGE,RISK_OFF,70.0,41.3,NEUTRAL,EXCLUDED_NON_NORMAL,10,False,MATURED,EXCLUDED_NON_NORMAL,2026-07-13,2026-07-13,2026-07-13,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,EXCLUDED_NON_NORMAL,,"[""market_path_state != NORMAL""]",False
9938,百和,2026-07-13,EXISTING_PENDING,C,VOLATILE_RANGE,RISK_OFF,116.0,45.95,NEUTRAL,EXCLUDED_NON_NORMAL,10,False,MATURED,EXCLUDED_NON_NORMAL,2026-07-13,2026-07-13,2026-07-13,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,EXCLUDED_NON_NORMAL,,"[""market_path_state != NORMAL""]",False
1410,南染,2026-07-14,EXISTING_PENDING,C,RISK_OFF,RISK_OFF,118.0,26.05,,EXCLUDED_NON_NORMAL,9,False,PENDING_DAY10,EXCLUDED_NON_NORMAL,2026-07-14,2026-07-14,2026-07-14,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,EXCLUDED_NON_NORMAL,,"[""market_path_state != NORMAL""]",False
1468,昶和,2026-07-14,EXISTING_PENDING,C,RISK_OFF,RISK_OFF,55.0,13.35,,EXCLUDED_NON_NORMAL,9,False,PENDING_DAY10,EXCLUDED_NON_NORMAL,2026-07-14,2026-07-14,2026-07-14,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,EXCLUDED_NON_NORMAL,,"[""market_path_state != NORMAL""]",False
1476,儒鴻,2026-07-14,EXISTING_PENDING,C,RISK_OFF,RISK_OFF,82.0,343.5,,EXCLUDED_NON_NORMAL,9,False,PENDING_DAY10,EXCLUDED_NON_NORMAL,2026-07-14,2026-07-14,2026-07-14,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,EXCLUDED_NON_NORMAL,,"[""market_path_state != NORMAL""]",False
1733,五鼎,2026-07-14,EXISTING_PENDING,C,RISK_OFF,RISK_OFF,30.0,30.6,,EXCLUDED_NON_NORMAL,9,False,PENDING_DAY10,EXCLUDED_NON_NORMAL,2026-07-14,2026-07-14,2026-07-14,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,EXCLUDED_NON_NORMAL,,"[""market_path_state != NORMAL""]",False
1734,杏輝,2026-07-14,EXISTING_PENDING,C,RISK_OFF,RISK_OFF,88.0,32.75,,EXCLUDED_NON_NORMAL,9,False,PENDING_DAY10,EXCLUDED_NON_NORMAL,2026-07-14,2026-07-14,2026-07-14,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,EXCLUDED_NON_NORMAL,,"[""market_path_state != NORMAL""]",False
2006,東和鋼鐵,2026-07-14,EXISTING_PENDING,C,RISK_OFF,RISK_OFF,63.0,70.2,,EXCLUDED_NON_NORMAL,9,False,PENDING_DAY10,EXCLUDED_NON_NORMAL,2026-07-14,2026-07-14,2026-07-14,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,EXCLUDED_NON_NORMAL,,"[""market_path_state != NORMAL""]",False
2023,燁輝,2026-07-14,EXISTING_PENDING,C,RISK_OFF,RISK_OFF,81.0,14.1,,EXCLUDED_NON_NORMAL,9,False,PENDING_DAY10,EXCLUDED_NON_NORMAL,2026-07-14,2026-07-14,2026-07-14,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,,,EXCLUDED_NON_NORMAL,,"[""market_path_state != NORMAL""]",False
