branch_unit,cohort_source,stock_id,episode_start_date,decision_date,feature_as_of_date,max_source_date,branch_eligible,decision_state,point_in_time_valid,future_feature_in_decision,outcome_in_decision,day3_rescue_used,config_hash
R_DAY0,EXISTING_PENDING,00632R,2026-07-17,2026-07-17,2026-07-17,2026-07-17,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00642U,2026-07-17,2026-07-17,2026-07-17,2026-07-17,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00664R,2026-07-17,2026-07-17,2026-07-17,2026-07-17,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00676R,2026-07-17,2026-07-17,2026-07-17,2026-07-17,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,1201,2026-07-17,2026-07-17,2026-07-17,2026-07-17,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,1231,2026-07-17,2026-07-17,2026-07-17,2026-07-17,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,1323,2026-07-17,2026-07-17,2026-07-17,2026-07-17,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,2008,2026-07-17,2026-07-17,2026-07-17,2026-07-17,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,2024,2026-07-17,2026-07-17,2026-07-17,2026-07-17,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,2105,2026-07-17,2026-07-17,2026-07-17,2026-07-17,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,2115,2026-07-17,2026-07-17,2026-07-17,2026-07-17,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,2608,2026-07-17,2026-07-17,2026-07-17,2026-07-17,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,2929,2026-07-17,2026-07-17,2026-07-17,2026-07-17,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,3024,2026-07-17,2026-07-17,2026-07-17,2026-07-17,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,4582,2026-07-17,2026-07-17,2026-07-17,2026-07-17,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,6937,2026-07-17,2026-07-17,2026-07-17,2026-07-17,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00665L,2026-07-20,2026-07-20,2026-07-20,2026-07-20,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00686R,2026-07-20,2026-07-20,2026-07-20,2026-07-20,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,1220,2026-07-20,2026-07-20,2026-07-20,2026-07-20,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,1233,2026-07-20,2026-07-20,2026-07-20,2026-07-20,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,1235,2026-07-20,2026-07-20,2026-07-20,2026-07-20,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,1614,2026-07-20,2026-07-20,2026-07-20,2026-07-20,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,2762,2026-07-20,2026-07-20,2026-07-20,2026-07-20,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,3679,2026-07-20,2026-07-20,2026-07-20,2026-07-20,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,4770,2026-07-20,2026-07-20,2026-07-20,2026-07-20,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,6281,2026-07-20,2026-07-20,2026-07-20,2026-07-20,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,6969,2026-07-20,2026-07-20,2026-07-20,2026-07-20,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,7740,2026-07-20,2026-07-20,2026-07-20,2026-07-20,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,8367,2026-07-20,2026-07-20,2026-07-20,2026-07-20,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,9939,2026-07-20,2026-07-20,2026-07-20,2026-07-20,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00753L,2026-07-21,2026-07-21,2026-07-21,2026-07-21,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,2029,2026-07-21,2026-07-21,2026-07-21,2026-07-21,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,2347,2026-07-21,2026-07-21,2026-07-21,2026-07-21,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,8045,2026-07-21,2026-07-21,2026-07-21,2026-07-21,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,9103,2026-07-21,2026-07-21,2026-07-21,2026-07-21,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,9924,2026-07-21,2026-07-21,2026-07-21,2026-07-21,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00636,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00669R,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00693U,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00700,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00702,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00709,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00710B,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00752,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00763U,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00917,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00924,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00926,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00945B,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00953B,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00956,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00960,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00961,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00972,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,009810,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,009811,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,009813,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,009817,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,1463,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,3665,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,3669,2026-07-22,2026-07-22,2026-07-22,2026-07-22,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00640L,2026-07-23,2026-07-23,2026-07-23,2026-07-23,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00650L,2026-07-23,2026-07-23,2026-07-23,2026-07-23,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00882,2026-07-23,2026-07-23,2026-07-23,2026-07-23,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,1325,2026-07-23,2026-07-23,2026-07-23,2026-07-23,True,RISK_CONTROL_PRIMARY_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,1418,2026-07-23,2026-07-23,2026-07-23,2026-07-23,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,6504,2026-07-23,2026-07-23,2026-07-23,2026-07-23,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,8271,2026-07-23,2026-07-23,2026-07-23,2026-07-23,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,00681R,2026-07-24,2026-07-24,2026-07-24,2026-07-24,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,2002,2026-07-24,2026-07-24,2026-07-24,2026-07-24,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,2385,2026-07-24,2026-07-24,2026-07-24,2026-07-24,True,RISK_CONTROL_PRIMARY_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,2605,2026-07-24,2026-07-24,2026-07-24,2026-07-24,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,2609,2026-07-24,2026-07-24,2026-07-24,2026-07-24,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,2616,2026-07-24,2026-07-24,2026-07-24,2026-07-24,True,RISK_CONTROL_PRIMARY_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,2701,2026-07-24,2026-07-24,2026-07-24,2026-07-24,True,RISK_CONTROL_PRIMARY_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,2712,2026-07-24,2026-07-24,2026-07-24,2026-07-24,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,7765,2026-07-24,2026-07-24,2026-07-24,2026-07-24,True,RISK_CONTROL_PRIMARY_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
R_DAY0,EXISTING_PENDING,9919,2026-07-24,2026-07-24,2026-07-24,2026-07-24,True,FILTERED_BY_RISK_CONTROL_SHADOW,True,False,False,False,a1b9b6306a17bb9b089c2695ac7dbdef29e6455d76827ec96614000f578d98a0
