trade_date,stock_id,original_candidate_order,market_regime,primary_sector,candidate_sources,source_A,source_B,source_C,source_D,momentum_score,all_strategy_input_features,strategy_1_kept,strategy_2_kept,strategy_3_kept,day10_return,outcome_group
2026-06-05,1810,69,BULL_TREND,,A,True,False,False,False,65.5,"{""original_candidate_order"": 69}",,True,,-5.530973451327437,NEUTRAL
2026-06-05,5871,70,BULL_TREND,,A,True,False,False,False,65.4,"{""original_candidate_order"": 70}",,True,,0.0,NEUTRAL
2026-06-05,1718,71,BULL_TREND,,AB,True,True,False,False,65.3,"{""original_candidate_order"": 71}",,True,,-0.7106598984771617,NEUTRAL
2026-06-05,2360,72,BULL_TREND,,A,True,False,False,False,64.7,"{""original_candidate_order"": 72}",,True,,-9.941520467836263,NEUTRAL
2026-06-05,2375,73,BULL_TREND,,B,False,True,False,False,64.6,"{""original_candidate_order"": 73}",,True,,40.38461538461537,WINNER
2026-06-05,2727,74,BULL_TREND,,A,True,False,False,False,64.3,"{""original_candidate_order"": 74}",,True,,0.20325203252031798,NEUTRAL
2026-06-05,2206,75,BULL_TREND,,A,True,False,False,False,64.3,"{""original_candidate_order"": 75}",,True,,-4.265402843601884,NEUTRAL
2026-06-05,1521,76,BULL_TREND,,A,True,False,False,False,64.3,"{""original_candidate_order"": 76}",,True,,-4.1516245487364545,NEUTRAL
2026-06-05,1409,77,BULL_TREND,,B,False,True,False,False,64.2,"{""original_candidate_order"": 77}",,True,,7.648183556405352,NEUTRAL
2026-06-05,6196,78,BULL_TREND,,A,True,False,False,False,64.1,"{""original_candidate_order"": 78}",,True,,11.507936507936511,WINNER
2026-06-05,8996,79,BULL_TREND,,AC,True,False,True,False,63.9,"{""original_candidate_order"": 79}",,True,,38.22222222222222,WINNER
2026-06-05,7791,80,BULL_TREND,,A,True,False,False,False,63.9,"{""original_candidate_order"": 80}",,True,,-10.115606936416189,BIG_LOSER
2026-06-05,4916,81,BULL_TREND,,B,False,True,False,False,63.5,"{""original_candidate_order"": 81}",,True,,-12.5,BIG_LOSER
2026-06-05,3011,82,BULL_TREND,,C,False,False,True,False,63.1,"{""original_candidate_order"": 82}",,True,,-3.378378378378377,NEUTRAL
2026-06-05,9946,83,BULL_TREND,,A,True,False,False,False,62.6,"{""original_candidate_order"": 83}",,True,,13.411078717201175,WINNER
2026-06-05,6770,84,BULL_TREND,,A,True,False,False,False,62.3,"{""original_candidate_order"": 84}",,True,,9.383378016085796,NEUTRAL
2026-06-05,912000,85,BULL_TREND,,C,False,False,True,False,62.3,"{""original_candidate_order"": 85}",,True,,-6.228373702422152,NEUTRAL
2026-06-05,2883,86,BULL_TREND,,A,True,False,False,False,62.0,"{""original_candidate_order"": 86}",,True,,9.963768115942017,NEUTRAL
2026-06-05,2478,87,BULL_TREND,,B,False,True,False,False,62.0,"{""original_candidate_order"": 87}",,True,,57.00000000000001,WINNER
2026-06-05,2615,88,BULL_TREND,,A,True,False,False,False,61.7,"{""original_candidate_order"": 88}",,True,,-6.5040650406503975,NEUTRAL
2026-06-05,2501,89,BULL_TREND,,A,True,False,False,False,61.7,"{""original_candidate_order"": 89}",,True,,3.112033195020736,NEUTRAL
2026-06-05,1617,90,BULL_TREND,,A,True,False,False,False,61.6,"{""original_candidate_order"": 90}",,True,,-4.491017964071853,NEUTRAL
2026-06-05,2707,91,BULL_TREND,,A,True,False,False,False,61.4,"{""original_candidate_order"": 91}",,True,,-1.3812154696132617,NEUTRAL
2026-06-05,2543,92,BULL_TREND,,A,True,False,False,False,61.3,"{""original_candidate_order"": 92}",,True,,-12.880324543610532,BIG_LOSER
2026-06-05,6164,93,BULL_TREND,,A,True,False,False,False,61.3,"{""original_candidate_order"": 93}",,True,,4.580152671755733,NEUTRAL
2026-06-05,6768,94,BULL_TREND,,A,True,False,False,False,61.1,"{""original_candidate_order"": 94}",,True,,-7.329842931937169,NEUTRAL
2026-06-05,2520,95,BULL_TREND,,A,True,False,False,False,61.0,"{""original_candidate_order"": 95}",,True,,5.919003115264787,NEUTRAL
2026-06-05,2423,96,BULL_TREND,,A,True,False,False,False,60.9,"{""original_candidate_order"": 96}",,True,,5.38764783180028,NEUTRAL
2026-06-05,2344,97,BULL_TREND,,B,False,True,False,False,60.7,"{""original_candidate_order"": 97}",,True,,37.037037037037045,WINNER
2026-06-05,2462,98,BULL_TREND,,A,True,False,False,False,60.5,"{""original_candidate_order"": 98}",,True,,2.204408817635284,NEUTRAL
2026-06-05,1326,99,BULL_TREND,,C,False,False,True,False,60.4,"{""original_candidate_order"": 99}",,True,,6.439393939393945,NEUTRAL
2026-06-05,1210,100,BULL_TREND,,A,True,False,False,False,60.3,"{""original_candidate_order"": 100}",,True,,0.5514705882353033,NEUTRAL
2026-06-05,8341,101,BULL_TREND,,A,True,False,False,False,60.3,"{""original_candidate_order"": 101}",,True,,0.37974683544304,NEUTRAL
2026-06-05,6272,102,BULL_TREND,,A,True,False,False,False,60.3,"{""original_candidate_order"": 102}",,True,,-14.72148541114059,BIG_LOSER
2026-06-05,3583,103,BULL_TREND,,A,True,False,False,False,59.8,"{""original_candidate_order"": 103}",,True,,2.4193548387096753,NEUTRAL
2026-06-05,6531,104,BULL_TREND,,A,True,False,False,False,59.8,"{""original_candidate_order"": 104}",,True,,10.396039603960405,WINNER
2026-06-05,2535,105,BULL_TREND,,A,True,False,False,False,59.8,"{""original_candidate_order"": 105}",,True,,12.470023980815338,WINNER
2026-06-05,1524,106,BULL_TREND,,A,True,False,False,False,59.8,"{""original_candidate_order"": 106}",,True,,-8.049535603715164,NEUTRAL
2026-06-05,6226,107,BULL_TREND,,A,True,False,False,False,59.4,"{""original_candidate_order"": 107}",,True,,-8.088235294117641,NEUTRAL
2026-06-05,2472,108,BULL_TREND,,B,False,True,False,False,59.3,"{""original_candidate_order"": 108}",,True,,8.253094910591475,NEUTRAL
2026-06-05,5706,109,BULL_TREND,,A,True,False,False,False,59.2,"{""original_candidate_order"": 109}",,True,,1.6917293233082775,NEUTRAL
2026-06-05,6592,110,BULL_TREND,,A,True,False,False,False,58.8,"{""original_candidate_order"": 110}",,True,,1.0769230769230864,NEUTRAL
2026-06-05,4536,111,BULL_TREND,,A,True,False,False,False,58.8,"{""original_candidate_order"": 111}",,True,,1.538461538461533,NEUTRAL
2026-06-05,6449,112,BULL_TREND,,B,False,True,False,False,58.6,"{""original_candidate_order"": 112}",,True,,15.49865229110512,WINNER
2026-06-05,2915,113,BULL_TREND,,A,True,False,False,False,58.6,"{""original_candidate_order"": 113}",,True,,7.346938775510203,NEUTRAL
2026-06-05,9110,114,BULL_TREND,,C,False,False,True,False,58.5,"{""original_candidate_order"": 114}",,True,,-18.9873417721519,BIG_LOSER
2026-06-05,4935,115,BULL_TREND,,A,True,False,False,False,58.1,"{""original_candidate_order"": 115}",,True,,-3.5279805352798066,NEUTRAL
2026-06-05,3189,116,BULL_TREND,,B,False,True,False,False,58.1,"{""original_candidate_order"": 116}",,True,,11.79775280898876,WINNER
2026-06-05,8021,117,BULL_TREND,,A,True,False,False,False,57.5,"{""original_candidate_order"": 117}",,True,,26.85589519650655,WINNER
2026-06-05,3090,118,BULL_TREND,,B,False,True,False,False,57.0,"{""original_candidate_order"": 118}",,True,,51.809954751131215,WINNER
2026-06-05,2884,119,BULL_TREND,,A,True,False,False,False,56.9,"{""original_candidate_order"": 119}",,True,,7.346326836581696,NEUTRAL
2026-06-05,6541,120,BULL_TREND,,A,True,False,False,False,56.9,"{""original_candidate_order"": 120}",,True,,1.5513126491646823,NEUTRAL
