stock_id,evaluation_date,stock_name,primary_sector,sub_sector,classification_confidence,source_combination,momentum_score,momentum_rank,market_excess_return_1d,market_excess_return_3d,market_excess_return_5d,market_down_day_outperformance_count_5d,market_down_day_outperformance_count_10d,market_down_days_5d,market_down_days_10d,rs_market_pct_day0,rs_market_pct_day_minus_3,rs_market_pct_day_minus_5,rs_slope_3d,rs_slope_5d,momentum_rank_change_1d,momentum_rank_change_3d,trend_efficiency_5d,trend_efficiency_10d,max_drawdown_prior_5d,max_drawdown_prior_10d,institution_buy_days_5d,institution_buy_days_10d,institution_flow_3d,institution_flow_previous_3d,institution_flow_acceleration,flow_support_on_market_down_days,return_1d,return_3d,return_5d,volume_ratio_1d_20d,production_market_regime,market_path_state,down_survival_ratio,institution_flow_persistence,down_survival_ratio_top120_percentile,down_survival_ratio_state_percentile,momentum_rank_change_3d_top120_percentile,momentum_rank_change_3d_state_percentile,trend_efficiency_10d_top120_percentile,trend_efficiency_10d_state_percentile,institution_flow_persistence_top120_percentile,institution_flow_persistence_state_percentile,primary_pocket_state,primary_pocket_strength_streak,sub_pocket_state,sub_pocket_strength_streak,pocket_state,down_survival_ratio_pocket_percentile,bundle_A,bundle_B,bundle_C,episode_start_date,lifecycle_state,days_since_episode_start,days_outside_top120_before_today,days_since_reentry,outcome,future_return_10d,maturity_status,dataset
00403A,2026-06-17,主動統一升級50,,,,A,55.8,108.0,0.3184112958863228,1.0102943534049613,0.9367984650258343,0,1,1,5,69.97105643994212,43.613933236574745,32.34227701232778,8.78570773445579,7.525755885522868,112.0,,0.8765432098765457,0.018867924528301508,-0.4980079681274785,-7.414272474513428,4,6,13246097437.83,-485038167.77,13731135605.6,0.2,0.4672897196261738,4.878048780487809,7.0717131474103745,0.5782525499282317,VOLATILE_RANGE,NORMAL,0.2,0.6,16.25,16.25,,,3.3333333333333335,3.3333333333333335,58.75,58.75,,,,,NO_POCKET,26.47058823529412,False,False,False,2026-06-17,NEW_DISCOVERY,0,0,,NEUTRAL,3.6279069767441996,MATURED,A
0050,2026-06-15,元大台灣50,,,,A,67.2,81.0,0.45676606481697135,-0.036003525241068424,-0.09469305397495908,1,3,2,5,73.48265895953757,69.03553299492386,72.23427331887201,1.482375321537906,0.2496771281331121,,,0.37068965517241326,0.012285012285012288,-3.5265700483091855,-7.202602230483269,2,2,-11966576581.749998,-34684479573.399994,22717902991.649994,0.0,3.236880823933297,4.987531172069826,4.259534422981681,0.6078264544497506,VOLATILE_RANGE,NORMAL,0.6,0.2,57.49999999999999,57.49999999999999,,,4.166666666666666,4.166666666666666,5.833333333333333,5.833333333333333,,,,,NO_POCKET,60.0,False,False,False,2026-06-15,NEW_DISCOVERY,0,0,,NEUTRAL,2.422802850356298,MATURED,A
0050,2026-06-16,元大台灣50,,,,A,70.8,48.0,-0.29041251758694653,-0.10490507635769752,-0.15239046579673676,1,3,2,5,77.68115942028986,64.14141414141415,71.69675090252707,4.513248426291905,1.1968817035525574,33.0,,0.24742268041237128,0.009615384615384753,-3.5265700483091855,-7.202602230483269,3,3,6275483477.3,-31194281845.449997,37469765322.75,0.0,0.6175771971496546,6.059088632949439,2.3188405797101463,0.4373836769958974,VOLATILE_RANGE,NORMAL,0.6,0.3,62.5,62.5,,,6.666666666666667,6.666666666666667,12.5,12.5,,,,,NO_POCKET,70.16129032258065,False,False,False,2026-06-15,DETERIORATING,1,0,,NEUTRAL,2.422802850356298,MATURED,A
0050,2026-07-01,元大台灣50,,,,A,67.5,86.0,-0.4983307368862988,0.5715363535861773,-0.06520871023150132,0,1,1,3,71.65582067968185,65.39293439077144,72.7994227994228,2.087628762970136,-0.22872042394818948,84.0,,0.21153846153846034,0.17557251908396884,-3.824626865671654,-7.242465137201992,2,4,3765444004.5,-40513218580.05,44278662584.55,0.0,1.437847866419295,6.06207565470418,2.053196453569761,0.4344827563496926,VOLATILE_RANGE,NORMAL,0.3333333333333333,0.4,22.5,22.5,,,28.333333333333332,28.333333333333332,12.083333333333334,12.083333333333334,,,,,NO_POCKET,22.54901960784314,False,False,False,2026-06-15,REACCELERATING,11,9,0.0,NEUTRAL,2.422802850356298,MATURED,A
0051,2026-06-18,元大中型100,,,,A,68.1,76.0,1.0749394072856688,1.2960813388497305,0.3625038393499027,0,1,0,4,75.68740955137481,70.8092485549133,60.02886002886003,1.6260536654871725,3.1317099045029564,,180.0,1.0,0.0695364238410595,0.0,-6.490384615384603,4,5,15948153.899999999,-5912304.65,21860458.549999997,0.0,2.3562023562023304,3.6491228070175463,8.046817849305054,0.9508878419161889,BULL_TREND,NORMAL,0.25,0.5,24.166666666666668,24.166666666666668,97.0,97.0,20.0,20.0,32.916666666666664,32.916666666666664,,,,,NO_POCKET,29.82456140350877,False,False,False,2026-06-18,NEW_DISCOVERY,0,0,,NEUTRAL,1.1171293161814422,MATURED,A
0051,2026-06-22,元大中型100,,,,A,67.4,94.0,-0.17402569653965916,1.4303426651319118,-0.06678632138108576,0,1,0,3,74.94584837545126,74.4927536231884,71.6255442670537,0.15103158408761885,0.664060821679513,-18.0,54.0,1.0,0.26066350710900493,0.0,-4.956369982547992,5,6,17119719.9,602402.2500000005,16517317.649999999,0.0,2.5727826675693954,5.648535564853563,8.02139037433156,0.7640640016267497,BULL_TREND,NORMAL,0.3333333333333333,0.6,33.33333333333333,33.33333333333333,55.55555555555556,55.55555555555556,25.0,25.0,39.58333333333333,39.58333333333333,,,,,NO_POCKET,33.33333333333333,False,False,False,2026-06-18,CONTINUATION,1,0,,NEUTRAL,1.1171293161814422,MATURED,A
0052,2026-06-16,富邦科技,,,,A,65.9,102.0,-0.5021455588924528,0.19886097684935766,0.355036618666027,2,2,2,5,75.57971014492753,58.22510822510822,67.65342960288808,5.784867306606436,1.58525610840789,41.0,,0.2982456140350881,0.06719367588932819,-3.3250207813798838,-8.569182389937113,3,3,1928166944.25,-924712245.2,2852879189.45,0.0,0.40584415584414835,6.362854686156494,2.82626766417291,0.6880353340873383,VOLATILE_RANGE,NORMAL,0.4,0.3,37.5,37.5,,,33.33333333333333,33.33333333333333,12.5,12.5,,,,,NO_POCKET,43.54838709677419,False,False,False,2026-06-16,NEW_DISCOVERY,0,0,,NEUTRAL,4.122877930476965,MATURED,A
0052,2026-06-18,富邦科技,,,,A,64.3,115.0,-0.23540615084747252,-0.40498952011587264,0.3122466091334042,0,2,0,4,75.39797395079594,71.17052023121387,58.22510822510822,1.409151239860691,3.434573145137544,,28.0,1.0,0.04385964912280705,0.0,-6.66131621187801,5,5,1388057283.3999999,1425931661.85,-37874378.45000005,0.0,1.045856798069189,1.9480519480519431,7.996560619088555,0.710441439069731,BULL_TREND,NORMAL,0.5,0.5,52.916666666666664,52.916666666666664,46.0,46.0,10.833333333333334,10.833333333333334,32.916666666666664,32.916666666666664,,,,,NO_POCKET,57.89473684210527,False,False,False,2026-06-16,REACCELERATING,2,1,0.0,NEUTRAL,4.122877930476965,MATURED,A
0053,2026-06-16,元大電子,,,,A,68.2,74.0,-0.5343907110006096,0.028364656964274815,-0.8532440734539293,1,1,2,5,78.26086956521739,52.74170274170274,67.94223826714801,8.50638894117155,2.0637262596138752,129.0,,0.15308151093439468,0.028207461328480146,-4.475730195419192,-8.531187122736416,1,1,-8502157.6,-28842175.5,20340017.9,0.0,0.37359900373599153,6.192358366271411,1.6179869720529538,0.8508257996094103,VOLATILE_RANGE,NORMAL,0.2,0.1,17.5,17.5,,,17.5,17.5,2.5,2.5,,,,,NO_POCKET,24.193548387096776,False,False,False,2026-06-16,NEW_DISCOVERY,0,0,,NEUTRAL,3.3912324234904867,MATURED,A
0055,2026-06-15,元大MSCI金融,,,,A,77.5,5.0,0.44244314622103875,-1.3572894381452816,3.1162836632792734,2,5,2,5,89.59537572254335,90.2102973168963,87.20173535791757,-0.2049738647843166,0.4787280729251563,,,0.6551724137931035,0.5944055944055942,-1.8610421836228297,-2.529381706693923,3,4,12705978.46,-28910987.9,41616966.36,0.2,3.2225579053373643,3.6662452591656125,7.470511140235914,1.0815553556283704,VOLATILE_RANGE,NORMAL,1.0,0.4,96.25,96.25,,,90.0,90.0,20.833333333333336,20.833333333333336,,,,,NO_POCKET,97.0,True,False,False,2026-06-15,NEW_DISCOVERY,0,0,,NEUTRAL,2.3658536585365875,MATURED,A
0055,2026-06-16,元大MSCI金融,,,,A,69.0,63.0,1.4822541877024253,-0.31427106684622785,1.6975034458082572,2,5,2,5,90.07246376811594,91.12554112554112,90.61371841155234,-0.35102578580839366,-0.10825092868728063,-58.0,,0.5283018867924528,0.6076662908680941,-1.8610421836228297,-2.529381706693923,3,3,-20097912.559999995,-21109900.03999999,1011987.4799999967,0.2,2.3902439024390265,5.849722642460908,4.16873449131514,1.6415680738291762,VOLATILE_RANGE,NORMAL,1.0,0.3,96.25,96.25,,,90.83333333333333,90.83333333333333,12.5,12.5,,,,,NO_POCKET,98.38709677419355,True,False,False,2026-06-15,DETERIORATING,1,0,,NEUTRAL,2.3658536585365875,MATURED,A
0055,2026-06-18,元大MSCI金融,,,,A,64.7,106.0,0.5940300656168684,3.6469585318321895,1.8971282492480812,0,4,0,4,92.61939218523878,89.59537572254335,91.12554112554112,1.0080054875651427,0.29877021193953224,,-101.0,1.0,0.5682382133995033,0.0,-2.529381706693923,2,3,-91816717.87999998,12705978.46,-104522696.33999997,0.25,1.87529301453353,6.000000000000005,9.581442259203232,1.317063456670343,BULL_TREND,NORMAL,1.0,0.3,95.0,95.0,1.0,1.0,76.66666666666667,76.66666666666667,9.166666666666666,9.166666666666666,,,,,NO_POCKET,98.24561403508771,True,True,False,2026-06-15,REACCELERATING,3,1,0.0,NEUTRAL,2.3658536585365875,MATURED,A
0055,2026-06-30,元大MSCI金融,,,,A,68.1,71.0,-2.0955514404067177,-1.4529714407194638,-0.5974927637250049,2,3,2,3,92.57925072046109,92.71809661139149,94.73304473304474,-0.04628196364346593,-0.43075880251672916,,,0.4440154440154417,0.1675302245250428,-3.0612244897959218,-3.8196042337781955,2,2,3108130.7800000003,-3584624.780000001,6692755.560000001,0.0,0.40669856459329967,-1.7326153125731714,-2.6669758812615907,0.817798232758097,VOLATILE_RANGE,WEAKENING,1.0,0.2,82.08333333333333,82.08333333333333,,,15.0,15.0,2.5,2.5,,,,,NO_POCKET,71.56862745098039,True,False,False,2026-06-15,REACCELERATING,10,6,0.0,NEUTRAL,2.3658536585365875,MATURED,A
0055,2026-07-01,元大MSCI金融,,,,A,65.4,119.0,-2.6033218008276404,-6.652227304911273,-3.2332059228145416,1,3,1,3,91.25090383224874,93.51117519826964,93.14574314574314,-0.753423788673634,-0.3789678626988803,-48.0,,0.24607329842931738,0.0569744597249506,-2.388199484898157,-4.07271053842615,2,2,-6288469.269999998,-2657759.740000001,-3630709.5299999965,0.0,-0.6671431975220465,-1.1616880037932709,-1.1148007590132791,0.6763034741845265,VOLATILE_RANGE,NORMAL,1.0,0.2,86.66666666666667,86.66666666666667,,,3.3333333333333335,3.3333333333333335,2.083333333333333,2.083333333333333,,,,,NO_POCKET,79.41176470588235,True,False,False,2026-06-15,DETERIORATING,11,0,1.0,NEUTRAL,2.3658536585365875,MATURED,A
0056,2026-05-28,元大高股息,,,,A,69.0,49.0,-0.23002049382550016,1.0109994246345622,1.9773606230059082,0,0,1,1,85.19593613933236,,,,,,,0.668639053254437,0.4754521963824288,-1.6317485898469042,-2.5249169435215935,5,9,1917161626.62,4640379546.29,-2723217919.67,1.0,-1.6317485898469042,0.9927611168562445,7.4603873239436735,0.9445681704084178,VOLATILE_RANGE,NORMAL,0.0,0.9,19.166666666666668,19.166666666666668,,,52.5,52.5,92.5,92.5,,,,,NO_POCKET,38.0,False,False,False,2026-05-28,NEW_DISCOVERY,0,0,,,1.5564202334630517,EXCLUDED_LEFT_CENSORED,LEFT_CENSORED
0056,2026-05-29,元大高股息,,,,A,69.4,40.0,0.29284416036727823,1.1163235722793097,2.4745964956984565,0,0,1,1,85.33042846768338,,,,,9.0,,0.6962025316455689,0.6837098692033285,-1.6317485898469042,-1.6317485898469042,5,9,3200259532.8199997,3687682558.45,-487423025.6300001,1.0,2.8056522629531067,3.8907284768211925,8.306364617044238,0.8697176756803146,VOLATILE_RANGE,NORMAL,0.0,0.9,18.333333333333332,18.333333333333332,,,72.5,72.5,94.58333333333333,94.58333333333333,,,,,NO_POCKET,31.666666666666664,False,False,False,2026-05-28,DETERIORATING,1,0,,,1.5564202334630517,EXCLUDED_LEFT_CENSORED,LEFT_CENSORED
0056,2026-06-01,元大高股息,,,,A,70.4,21.0,2.0340503394775444,2.109968967870346,3.4620499553517536,0,0,1,1,88.31640058055153,,,,,19.0,,0.6787762906309741,0.7355864811133193,-1.6317485898469042,-1.6317485898469042,5,9,2604260432.3199997,3322827443.1499996,-718567010.8299999,1.0,3.3864541832669293,4.5527800161160314,7.342295760082718,0.9121427603125568,VOLATILE_RANGE,NORMAL,0.0,0.9,17.083333333333332,17.083333333333332,,,71.66666666666667,71.66666666666667,93.33333333333333,93.33333333333333,,,,,NO_POCKET,32.142857142857146,False,False,False,2026-05-28,DETERIORATING,2,0,,,1.5564202334630517,EXCLUDED_LEFT_CENSORED,LEFT_CENSORED
0056,2026-06-02,元大高股息,,,,A,71.0,29.0,1.2501823127530898,3.728261751960149,4.603119440941983,0,0,1,1,89.2831281679942,85.19593613933236,,1.362397342887282,,-8.0,20.0,0.734426229508196,0.8395415472779364,-1.6317485898469042,-1.6317485898469042,5,10,3785087521.8999996,1917161626.62,1867925895.2799997,1.0,1.7341040462427681,8.130247798484547,9.27152317880795,1.0998630519617465,VOLATILE_RANGE,NORMAL,0.0,1.0,14.166666666666666,14.166666666666666,54.21686746987952,54.21686746987952,82.5,82.5,97.5,97.5,,,,,NO_POCKET,26.47058823529412,False,False,False,2026-05-28,CONTINUATION,3,0,,,1.5564202334630517,EXCLUDED_LEFT_CENSORED,LEFT_CENSORED
0056,2026-06-03,元大高股息,,,,A,69.2,45.0,-0.0856550992385463,3.3123687383809886,3.4040184136068685,0,0,1,1,87.12011577424023,85.33042846768338,,0.5965624355189524,,-16.0,-5.0,0.7197231833910027,0.8531468531468526,-1.6317485898469042,-1.6317485898469042,5,10,2309799008.8999996,3200259532.8199997,-890460523.9200001,1.0,1.8939393939394034,7.17131474103585,8.38033843674455,0.8024576069431809,VOLATILE_RANGE,NORMAL,0.0,1.0,15.833333333333332,15.833333333333332,33.52272727272727,33.52272727272727,82.5,82.5,98.33333333333333,98.33333333333333,,,,,NO_POCKET,19.230769230769234,False,False,False,2026-05-28,DETERIORATING,4,0,,,1.5564202334630517,EXCLUDED_LEFT_CENSORED,LEFT_CENSORED
0056,2026-06-15,元大高股息,,,,A,66.0,93.0,-1.0014586326341224,-1.2347398565208945,-0.2086258591608825,2,2,2,5,82.22543352601156,82.30601885424221,82.4295010845987,-0.02686177607688478,-0.04081351171742824,,,0.3817504655493484,0.03442340791738375,-3.239024390243894,-8.085501858736045,3,6,947311886.32,-2304546903.34,3251858789.6600003,0.2,1.7786561264822032,3.7887948407899996,4.145601617795758,0.5586382258921979,VOLATILE_RANGE,NORMAL,0.4,0.6,34.583333333333336,34.583333333333336,,,12.5,12.5,51.24999999999999,51.24999999999999,,,,,NO_POCKET,39.0,False,False,False,2026-05-28,REACCELERATING,12,7,0.0,,1.5564202334630517,EXCLUDED_LEFT_CENSORED,LEFT_CENSORED
0056,2026-06-16,元大高股息,,,,A,66.1,99.0,-0.8109023360958201,-2.2115839492748757,-1.885865191848346,2,2,2,5,83.47826086956522,82.53968253968254,84.11552346570397,0.3128594432942246,-0.12745251922775083,-6.0,,0.08287292817679502,0.1160631383472611,-3.239024390243894,-8.085501858736045,3,6,1644515086.35,-1004837148.8700001,2649352235.2200003,0.2,0.0970873786407811,3.9524097600322605,0.5853658536585371,0.5155183626474653,VOLATILE_RANGE,NORMAL,0.4,0.6,37.5,37.5,,,43.333333333333336,43.333333333333336,54.166666666666664,54.166666666666664,,,,,NO_POCKET,43.54838709677419,False,False,False,2026-05-28,DETERIORATING,13,0,1.0,,1.5564202334630517,EXCLUDED_LEFT_CENSORED,LEFT_CENSORED
0056,2026-06-18,元大高股息,,,,A,67.0,89.0,0.3549256940092116,0.1712303764923817,-1.2112347601064055,0,2,0,4,84.22575976845152,82.22543352601156,82.53968253968254,0.666775414146656,0.337215445753796,,4.0,1.0,0.015197568389057633,0.0,-6.077872744539404,5,7,1268909632.25,947311886.32,321597745.92999995,0.25,1.6361886429258732,2.5242718446601975,6.4730792498487455,0.5771483257931058,BULL_TREND,NORMAL,0.5,0.7,52.916666666666664,52.916666666666664,35.5,35.5,4.166666666666666,4.166666666666666,69.16666666666667,69.16666666666667,,,,,NO_POCKET,57.89473684210527,False,False,False,2026-05-28,REACCELERATING,15,1,0.0,,1.5564202334630517,EXCLUDED_LEFT_CENSORED,LEFT_CENSORED
0056,2026-06-22,元大高股息,,,,A,66.3,112.0,-0.3793841216848115,0.6314676240416928,-1.2699948775308334,0,2,0,3,85.34296028880867,83.47826086956522,83.59941944847606,0.6215664730811502,0.3487081680665227,-23.0,-13.0,1.0,0.2190847127555992,0.0,-4.536679536679522,5,7,1470467903.1000001,1644515086.35,-174047183.24999976,0.0,2.367424242424243,4.849660523763344,6.818181818181812,0.8236657896356178,BULL_TREND,NORMAL,0.6666666666666666,0.7,72.5,72.5,17.17171717171717,17.17171717171717,19.166666666666668,19.166666666666668,62.5,62.5,,,,,NO_POCKET,67.77777777777779,True,True,True,2026-05-28,DETERIORATING,16,0,1.0,,1.5564202334630517,EXCLUDED_LEFT_CENSORED,LEFT_CENSORED
0057,2026-06-16,富邦摩台,,,,A,65.4,109.0,-0.12172527314482373,0.1854814007504313,-0.024648106345237508,1,3,2,5,76.81159420289855,58.65800865800866,69.09747292418773,6.051195181629962,1.542824255742164,113.0,,0.22590361445783103,0.02460202604920386,-4.191812102430282,-8.003132341425223,1,3,-5901916.299999999,-18599651.15,12697734.85,0.0,0.7862644415917774,6.3494751100575675,2.4465829391616456,0.26721454700953423,VOLATILE_RANGE,NORMAL,0.6,0.3,62.5,62.5,,,16.666666666666664,16.666666666666664,12.5,12.5,,,,,NO_POCKET,70.16129032258065,False,False,False,2026-06-16,NEW_DISCOVERY,0,0,,NEUTRAL,3.327495621716281,MATURED,A
0057,2026-06-18,富邦摩台,,,,A,64.8,103.0,-0.14942810115641247,-0.5558656016723118,-0.26812708140790953,0,2,0,4,75.25325615050652,72.1820809248555,58.65800865800866,1.023725075217006,3.319049498499571,,119.0,0.9647577092510984,0.03137570394207537,-0.12736825346283398,-6.83584456780334,3,4,11485913.399999999,-17492834.5,28978747.9,0.0,1.1318348477602491,1.797175866495504,7.4161869285472415,1.006202741395839,BULL_TREND,NORMAL,0.5,0.4,52.916666666666664,52.916666666666664,83.0,83.0,6.666666666666667,6.666666666666667,15.833333333333332,15.833333333333332,,,,,NO_POCKET,57.89473684210527,False,False,False,2026-06-16,REACCELERATING,2,1,0.0,NEUTRAL,3.327495621716281,MATURED,A
0057,2026-06-22,富邦摩台,,,,A,65.8,120.0,-0.3035548962654122,-0.7474079928596833,-0.5066504583347342,0,2,0,3,77.9783393501805,76.81159420289855,59.361393323657474,0.38891504909398594,3.7233892053046063,-17.0,-11.0,0.9662447257383938,0.2705506783719066,-0.12736825346283398,-4.642857142857149,4,5,14815825.1,-5901916.299999999,20717741.4,0.0,2.4432534678436424,3.470784906861968,7.581526237377911,0.7515734776165187,BULL_TREND,NORMAL,0.6666666666666666,0.5,72.5,72.5,21.21212121212121,21.21212121212121,27.500000000000004,27.500000000000004,21.666666666666668,21.666666666666668,,,,,NO_POCKET,67.77777777777779,True,True,False,2026-06-16,DETERIORATING,3,0,1.0,NEUTRAL,3.327495621716281,MATURED,A
0061,2026-06-30,元大寶滬深,,,,A,63.5,115.0,-0.9576955495544714,-0.41749013279385183,2.895279421115049,2,2,2,3,68.44380403458213,57.534246575342465,53.46320346320346,3.636519153079888,2.996120114275733,,,0.13207547169811346,0.16996047430830022,-2.2075910147172695,-2.2075910147172695,4,9,3944340.0599999996,11058831.049999999,-7114490.989999999,0.6666666666666666,1.544554455445546,-0.6971340046475594,0.8257963035784632,3.0733025855532112,VOLATILE_RANGE,WEAKENING,0.6666666666666666,0.9,42.916666666666664,42.916666666666664,,,15.833333333333332,15.833333333333332,88.33333333333333,88.33333333333333,,,,,NO_POCKET,28.431372549019606,False,False,False,2026-06-30,NEW_DISCOVERY,0,0,,NEUTRAL,-1.2090483619344838,MATURED,A
0061,2026-07-01,元大寶滬深,,,,A,66.6,97.0,-1.0391427218703342,-3.116182356123942,0.09415904007072928,1,2,1,3,66.95589298626174,62.14852198990627,48.62914862914863,1.6024569987851578,3.665348871422623,18.0,,0.3294117647058831,0.2193308550185872,-2.2075910147172695,-2.2075910147172695,4,9,6523409.59,7401902.829999999,-878493.2399999993,0.6666666666666666,0.8970358814352597,2.3743569449940605,2.2125642038719917,0.5869695845294404,VOLATILE_RANGE,NORMAL,0.6666666666666666,0.9,54.166666666666664,54.166666666666664,,,40.833333333333336,40.833333333333336,90.83333333333333,90.83333333333333,,,,,NO_POCKET,45.09803921568628,False,False,False,2026-06-30,DETERIORATING,1,0,,NEUTRAL,-1.2090483619344838,MATURED,A
006204,2026-06-15,永豐臺灣加權,,,,A,64.6,111.0,-0.5048275322634188,-1.5123627866861833,0.3988874284425403,1,2,2,5,75.0,74.83683828861494,68.90817064352856,0.054387237128352695,1.2183658712942873,,,0.4023437500000001,0.02674897119341583,-3.420523138832998,-7.256333190210396,3,4,4883928.05,-4609996.399999999,9493924.45,0.0,2.2752872268529067,3.511171910624711,4.753114905399181,0.6607672601205458,VOLATILE_RANGE,NORMAL,0.4,0.4,34.583333333333336,34.583333333333336,,,10.0,10.0,20.833333333333336,20.833333333333336,,,,,NO_POCKET,39.0,False,False,False,2026-06-15,NEW_DISCOVERY,0,0,,NEUTRAL,2.841409691629959,MATURED,A
006205,2026-06-30,富邦上証,,,,A,64.8,101.0,-1.5388588681984894,-0.0057985639217328355,3.1789862530889224,2,3,2,3,71.10951008645533,52.91997116077866,44.8051948051948,6.063179641892224,5.260863056252106,,,0.23711340206185552,0.25663716814159315,-1.760228353948623,-1.760228353948623,4,9,6753944.299999997,15043217.600000001,-8289273.3000000045,0.6666666666666666,0.963391136801528,-0.2854424357754404,1.1095031355523366,0.9565215570531593,VOLATILE_RANGE,WEAKENING,1.0,0.9,82.08333333333333,82.08333333333333,,,35.0,35.0,88.33333333333333,88.33333333333333,,,,,NO_POCKET,71.56862745098039,True,True,True,2026-06-30,NEW_DISCOVERY,0,0,,NEUTRAL,-0.978053435114512,MATURED,A
006205,2026-07-01,富邦上証,,,,A,67.9,84.0,-1.4829343284964436,-3.529280221214859,-0.5506289939990472,1,3,1,3,67.60665220535068,59.048305695746215,42.13564213564214,2.8527821698681564,5.094202013941709,17.0,,0.30516431924882526,0.28611898016997045,-1.760228353948623,-1.760228353948623,4,9,18290744.54,12770713.68,5520030.859999999,0.6666666666666666,0.4532442748091503,1.9612590799031437,1.5677761698022152,0.5617510894605806,VOLATILE_RANGE,NORMAL,1.0,0.9,86.66666666666667,86.66666666666667,,,48.333333333333336,48.333333333333336,90.83333333333333,90.83333333333333,,,,,NO_POCKET,79.41176470588235,True,True,True,2026-06-30,DETERIORATING,1,0,,NEUTRAL,-0.978053435114512,MATURED,A
006205,2026-07-22,富邦上証,,,,A,66.3,115.0,0.4964561342575946,-0.3663086070398336,1.9345379039427568,2,4,3,5,68.67816091954023,56.906474820143885,66.20938628158845,3.9238953664654495,0.4937549275903564,,,0.019178082191780906,0.09153713298791029,-4.312213924355579,-4.312213924355579,3,6,16177159.500000002,-2630055.379999995,18807214.879999995,0.6,1.8368846436443764,4.682779456193353,0.1686340640809414,0.8914183735826051,RISK_OFF,RISK_OFF,0.8,0.6,59.166666666666664,59.166666666666664,,,15.833333333333332,15.833333333333332,32.083333333333336,32.083333333333336,,,,,NO_POCKET,42.72727272727273,False,False,False,2026-06-30,REACCELERATING,15,13,0.0,NEUTRAL,-0.978053435114512,MATURED,A
006206,2026-06-30,元大上證50,,,,A,68.7,67.0,-1.9718867061403023,0.5176132002513656,3.135865415590433,2,3,2,3,75.36023054755043,58.32732516222062,52.525252525252526,5.677635128443271,4.5669956044595805,,,0.16949152542372875,0.1946666666666662,-1.5864621893178277,-1.9281563655573097,5,10,2715830.67,5517172.52,-2801341.8499999996,1.0,0.5303632988597151,0.23796932839765805,1.0663822980538473,0.38704262073687123,VOLATILE_RANGE,WEAKENING,1.0,1.0,82.08333333333333,82.08333333333333,,,24.166666666666668,24.166666666666668,97.5,97.5,,,,,NO_POCKET,71.56862745098039,True,True,True,2026-06-30,NEW_DISCOVERY,0,0,,NEUTRAL,2.558691638090238,MATURED,A
006206,2026-07-01,元大上證50,,,,A,71.5,49.0,-1.3294785241707796,-3.018749940559151,0.601767203556669,1,3,1,3,71.58351409978307,67.55587599134823,44.94949494949495,1.3425460361449477,5.326803830057625,18.0,,0.4570135746606324,0.286458333333334,-1.5864621893178277,-1.9281563655573097,5,10,10959657.010000002,4926633.99,6033023.020000001,1.0,0.6067000791348143,2.4717893605588515,2.7201723673579314,2.3403952142974944,VOLATILE_RANGE,NORMAL,1.0,1.0,86.66666666666667,86.66666666666667,,,49.166666666666664,49.166666666666664,98.33333333333333,98.33333333333333,,,,,NO_POCKET,79.41176470588235,True,True,True,2026-06-30,DETERIORATING,1,0,,NEUTRAL,2.558691638090238,MATURED,A
006206,2026-07-22,元大上證50,,,,A,72.5,65.0,0.8858679809222947,0.8093334176455969,2.151706308997614,2,4,3,5,82.97413793103448,71.51079136690647,82.67148014440433,3.821115521376001,0.06053155732602988,,,0.035971223021582316,0.2414814814814811,-5.169753086419771,-5.169753086419771,4,8,5704091.209999999,8984805.670000002,-3280714.4600000028,0.8,2.2262964903090765,5.858421480878784,0.38580246913579863,0.9403371256988273,RISK_OFF,RISK_OFF,0.8,0.8,59.166666666666664,59.166666666666664,,,39.166666666666664,39.166666666666664,65.41666666666667,65.41666666666667,,,,,NO_POCKET,42.72727272727273,False,False,False,2026-06-30,REACCELERATING,15,13,0.0,NEUTRAL,2.558691638090238,MATURED,A
006206,2026-07-23,元大上證50,,,,A,73.6,68.0,-0.5938860593537876,-3.1477830716286848,3.533118103551458,2,4,2,5,85.70402298850574,79.26565874730022,75.73582196697775,2.146121413735173,1.9936402043055979,-3.0,,0.1933701657458569,0.17313432835820888,-3.2791185729275973,-5.169753086419771,5,8,5162631.05,360248.77,4802382.279999999,0.8,-0.5380476556494984,2.50858199102193,1.8363064008394714,0.5802454179020984,RISK_OFF,RISK_OFF,0.8,0.8,64.16666666666667,64.16666666666667,,,26.666666666666668,26.666666666666668,72.08333333333333,72.08333333333333,,,,,NO_POCKET,50.0,False,False,False,2026-06-30,DETERIORATING,16,0,1.0,NEUTRAL,2.558691638090238,MATURED,A
006207,2026-06-30,復華滬深,,,,A,66.0,89.0,-0.27276130107611873,-0.1834530890724717,2.9791075306821346,2,2,2,3,68.51585014409221,55.65969718817592,52.02020202020202,4.285384318638765,3.2991296247780384,,,0.12449799196787266,0.20398009950248747,-2.633863965267713,-2.7464585140213993,4,9,2218030.3100000005,-776226.6600000011,2994256.9700000016,0.6666666666666666,2.2294887039238986,-0.46309696092617925,0.9096244131455489,1.3230290501936348,VOLATILE_RANGE,WEAKENING,0.6666666666666666,0.9,42.916666666666664,42.916666666666664,,,25.833333333333336,25.833333333333336,88.33333333333333,88.33333333333333,,,,,NO_POCKET,28.431372549019606,False,False,False,2026-06-30,NEW_DISCOVERY,0,0,,NEUTRAL,-1.7446932247746516,MATURED,A
