evaluation_date,cluster_level,cluster,member_count,sector_return_1d,sector_return_3d,sector_return_5d,sector_market_excess_1d,sector_market_excess_3d,sector_market_excess_5d,sector_positive_breadth,sector_above_ma5_pct,sector_above_ma10_pct,sector_new_high_count,sector_volume_expansion_breadth,sector_institution_buy_breadth,sector_top120_count,sector_first_seen_count,sector_rank_improving_count,sector_leader_return,sector_second_leader_return,leader_second_gap,sector_market_down_day_survival,sector_market_excess_3d_daily_percentile,sector_market_excess_5d_daily_percentile,sector_positive_breadth_daily_percentile,sector_institution_buy_breadth_daily_percentile,sector_strength_streak,pocket_state,sector_market_excess_3d_rolling20_percentile,sector_market_excess_5d_rolling20_percentile,sector_positive_breadth_rolling20_percentile,sector_institution_buy_breadth_rolling20_percentile
2026-05-28,PRIMARY_SECTOR,AGRI_TECH,4,-1.2127876139249927,-1.6263761149168554,-2.1283783783783763,0.18894048209641134,-1.6081378071385377,-7.611405079316142,0.0,0.0,0.0,0,75.0,75.0,0,0,0,-1.7094017094017144,-1.75675675675675,0.047355047355035484,100.0,35.714285714285715,7.142857142857142,5.952380952380952,89.28571428571429,0,NO_POCKET,,,,
2026-05-29,PRIMARY_SECTOR,AGRI_TECH,4,0.5121377703182883,-0.7427313677313696,-1.5492808798646396,-2.00067033226754,-3.5171362722732527,-7.381049001210421,75.0,25.0,25.0,0,25.0,75.0,0,0,0,-0.6802721088435382,-1.0152284263959421,0.33495631755240396,100.0,21.428571428571427,7.142857142857142,54.761904761904766,89.28571428571429,0,NO_POCKET,,,,
2026-06-01,PRIMARY_SECTOR,AGRI_TECH,4,2.0419297015041638,0.9545919377185408,1.138103712287375,0.6895258577147789,-1.4882191105271447,-2.742142092443589,100.0,100.0,75.0,1,50.0,75.0,0,0,0,2.2146507666098714,1.3698630136986356,0.8447877529112358,100.0,28.57142857142857,54.761904761904766,96.42857142857143,60.71428571428571,0,NO_POCKET,100.0,100.0,100.0,66.66666666666666
2026-06-02,PRIMARY_SECTOR,AGRI_TECH,4,-0.29414144683604926,1.6666035696107806,0.9921129099211334,-0.7780631803257276,-2.735382476913617,-3.6762908279448334,50.0,50.0,50.0,1,50.0,75.0,0,0,0,3.378378378378377,2.1212121212121238,1.2571662571662534,100.0,45.23809523809524,38.095238095238095,66.66666666666666,95.23809523809523,0,NO_POCKET,50.0,75.0,50.0,62.5
2026-06-03,PRIMARY_SECTOR,AGRI_TECH,4,-0.1633986928104625,1.1473123204397029,0.662544533878745,-2.142993185988412,-2.711633682215159,-4.313775489258936,0.0,50.0,50.0,0,50.0,75.0,0,0,0,4.810996563573888,2.2761760242792084,2.53482053929468,100.0,35.714285714285715,19.047619047619047,2.380952380952381,84.52380952380952,0,NO_POCKET,60.0,60.0,30.0,60.0
2026-06-04,PRIMARY_SECTOR,AGRI_TECH,4,-0.9852931255481423,-0.8986486486486533,1.253948824081197,0.6972598952124709,-1.647580392524789,-3.423380490592487,0.0,50.0,50.0,0,25.0,75.0,0,0,0,4.869565217391303,3.0581039755351647,1.8114612418561382,100.0,16.666666666666664,14.285714285714285,2.380952380952381,94.04761904761905,0,NO_POCKET,66.66666666666666,83.33333333333334,33.33333333333333,58.333333333333336
2026-06-05,PRIMARY_SECTOR,AGRI_TECH,4,1.2303627092752012,0.0685871056241405,2.3076923076923106,2.558194861062968,1.136187453405857,1.5520969902372062,75.0,50.0,50.0,2,50.0,100.0,0,0,0,5.015197568389063,4.615384615384621,0.3998129530044414,100.0,35.714285714285715,57.14285714285714,100.0,100.0,0,NO_POCKET,100.0,100.0,78.57142857142857,100.0
2026-06-08,PRIMARY_SECTOR,AGRI_TECH,4,-1.515131166621908,-1.286401763025935,-1.200450450450452,1.9641838864921435,5.076993528666817,2.847221795579424,0.0,25.0,50.0,0,0.0,50.0,0,0,0,2.6946107784431073,0.16666666666667052,2.5279441117764367,100.0,66.66666666666666,50.0,15.476190476190476,63.095238095238095,0,EMERGING_POCKET,100.0,100.0,31.25,12.5
2026-06-09,PRIMARY_SECTOR,AGRI_TECH,4,-0.23124588205433727,-1.2209061321316161,-1.6278752650881523,-2.9935061330084336,0.9092911248962388,0.2442062954780777,50.0,25.0,25.0,1,50.0,25.0,0,0,0,0.16339869281045694,-1.335311572700304,1.498710265510761,100.0,64.28571428571429,30.952380952380953,8.333333333333332,38.095238095238095,0,EMERGING_POCKET,77.77777777777779,77.77777777777779,61.111111111111114,11.11111111111111
2026-06-10,PRIMARY_SECTOR,AGRI_TECH,4,-1.599430877356528,-3.3869167541594583,-2.0221822250328425,1.7087416442095604,0.7075174866174208,4.9379522242339995,25.0,0.0,0.0,0,25.0,25.0,0,0,0,-1.7832647462277196,-1.9672131147541072,0.18394836852638763,100.0,30.952380952380953,47.61904761904761,52.38095238095239,10.714285714285714,0,NO_POCKET,70.0,100.0,50.0,15.0
2026-06-11,PRIMARY_SECTOR,AGRI_TECH,4,0.18243038413234824,-2.102666595518637,-1.4051896796925312,0.35843743922061577,-1.2904886151688775,4.129268672413733,50.0,0.0,0.0,0,0.0,50.0,0,0,0,-0.4149377593360981,-1.3266998341625147,0.9117620748264166,100.0,14.285714285714285,69.04761904761905,73.80952380952381,63.095238095238095,0,NO_POCKET,63.63636363636363,90.9090909090909,63.63636363636363,31.818181818181817
2026-06-12,PRIMARY_SECTOR,AGRI_TECH,4,0.6659973226238236,-1.017061413730086,-2.8360668917832452,-1.6969059443000312,0.18058248920215791,-0.8349992415412064,75.0,50.0,0.0,0,0.0,25.0,0,0,0,-1.0958904109588996,-2.777777777777779,1.6818873668188794,100.0,30.952380952380953,30.952380952380953,53.57142857142857,7.142857142857142,0,NO_POCKET,66.66666666666666,58.333333333333336,83.33333333333334,16.666666666666664
2026-06-15,PRIMARY_SECTOR,AGRI_TECH,4,0.29806259314456574,1.4156932453021853,-0.5685161808451411,-2.48205216597176,-3.6078414520087088,-4.922743657801782,50.0,75.0,50.0,0,0.0,75.0,0,0,0,2.772643253234741,-0.1386962552010984,2.9113395084358396,100.0,57.14285714285714,7.142857142857142,28.57142857142857,83.33333333333334,0,NO_POCKET,7.6923076923076925,23.076923076923077,57.692307692307686,69.23076923076923
2026-06-16,PRIMARY_SECTOR,AGRI_TECH,4,-0.2375116713351999,0.5329651941097746,0.8060360691939716,-1.145501386071801,-5.631028515197362,-1.6651949763129115,25.0,50.0,25.0,0,0.0,50.0,0,0,0,12.523020257826879,1.0526315789473717,11.470388678879507,100.0,38.095238095238095,71.42857142857143,47.61904761904761,59.523809523809526,0,NO_POCKET,7.142857142857142,57.14285714285714,39.285714285714285,35.714285714285715
2026-06-17,PRIMARY_SECTOR,AGRI_TECH,4,0.06954102920723182,-0.06398850683851376,1.188420518029465,-0.07933739453261923,-3.9317429339213614,-4.946494164355075,50.0,50.0,25.0,0,25.0,0.0,0,0,0,22.480620155038757,1.81818181818183,20.662438336856926,100.0,35.714285714285715,54.761904761904766,41.66666666666667,2.380952380952381,0,NO_POCKET,13.333333333333334,20.0,60.0,6.666666666666667
2026-06-18,PRIMARY_SECTOR,AGRI_TECH,4,0.4090030182984372,-0.09862278244631706,0.3706492637215453,-0.8722599306182244,-2.451664250614133,-7.313664746233606,75.0,75.0,50.0,0,50.0,50.0,0,0,0,31.456310679611654,0.6024096385542022,30.85390104105745,100.0,45.23809523809524,23.809523809523807,89.28571428571429,65.47619047619048,0,NO_POCKET,43.75,18.75,84.375,40.625
2026-06-22,PRIMARY_SECTOR,AGRI_TECH,4,-0.7674364592905214,-0.09909303487370957,-0.4746386089061694,-3.514244823399576,-4.317285934595361,-8.562815304618814,0.0,50.0,50.0,0,50.0,50.0,0,0,0,26.23574144486691,-0.27700831024931594,26.512749755116225,100.0,26.190476190476193,19.047619047619047,5.952380952380952,55.952380952380956,0,NO_POCKET,11.76470588235294,5.88235294117647,17.647058823529413,41.17647058823529
2026-06-23,PRIMARY_SECTOR,AGRI_TECH,4,-0.814393939393937,-0.7176711941143166,-1.2167366946778724,0.5279599157731962,-3.3840390934215927,-4.969540570000891,25.0,25.0,25.0,1,25.0,75.0,0,0,0,24.640287769784173,-0.4166666666666652,25.056954436450837,100.0,47.61904761904761,28.57142857142857,59.523809523809526,97.61904761904762,0,NO_POCKET,33.33333333333333,27.77777777777778,38.88888888888889,75.0
2026-06-24,PRIMARY_SECTOR,AGRI_TECH,4,-0.42881646655231753,-2.4623602710262427,-1.33429650981432,1.8154200779539775,-1.5550145585360386,-1.846006059797617,25.0,0.0,25.0,0,25.0,50.0,0,0,0,5.07364975450082,-0.13908205841447474,5.212731812915294,100.0,7.142857142857142,11.904761904761903,13.095238095238097,61.904761904761905,0,NO_POCKET,63.1578947368421,63.1578947368421,39.473684210526315,39.473684210526315
2026-06-25,PRIMARY_SECTOR,AGRI_TECH,4,-2.8737072413759837,-4.243962467312723,-3.545057263411694,-3.333401965507038,-1.130843506475499,-4.368709175606361,0.0,0.0,0.0,0,0.0,25.0,0,0,0,-0.8333333333333304,-2.9761904761904767,2.1428571428571463,100.0,7.142857142857142,2.380952380952381,3.571428571428571,19.047619047619047,0,NO_POCKET,75.0,40.0,17.5,17.5
2026-06-26,PRIMARY_SECTOR,AGRI_TECH,4,-1.6317003268998265,-4.658489848353275,-6.527627712534456,2.007885743960008,0.7106292614679219,-2.4526640838403058,0.0,0.0,0.0,0,25.0,25.0,0,0,0,-1.8030513176144236,-3.4431137724550864,1.6400624548406628,100.0,16.666666666666664,4.761904761904762,16.666666666666664,42.857142857142854,0,NO_POCKET,85.0,60.0,17.5,20.0
2026-06-29,PRIMARY_SECTOR,AGRI_TECH,4,0.861253448955468,-3.9301483855902433,-5.553376403630206,-0.09930992121434112,-1.663383840680638,0.18923626195158594,100.0,25.0,25.0,0,0.0,50.0,0,0,0,-0.2777777777777768,-1.9696969696969657,1.691919191919189,100.0,19.047619047619047,26.190476190476193,97.61904761904762,34.523809523809526,0,NO_POCKET,45.0,75.0,97.5,50.0
2026-06-30,PRIMARY_SECTOR,AGRI_TECH,4,0.804457760930688,-0.09997165360708382,-3.703849898686884,-1.6977922440693294,0.17967221824662372,-1.6343667811502982,75.0,75.0,25.0,0,0.0,50.0,0,0,0,0.4601226993864893,0.1394700139469851,0.3206526854395042,100.0,80.95238095238095,9.523809523809524,60.71428571428571,57.14285714285714,0,EMERGING_POCKET,70.0,65.0,87.5,52.5
2026-07-01,PRIMARY_SECTOR,AGRI_TECH,4,-0.22900763358778553,1.2488503481802748,-3.1152647975077885,-2.1651862368933794,-4.241688952937728,-5.233669961309051,0.0,75.0,25.0,0,0.0,25.0,0,0,0,0.0,0.0,0.0,100.0,59.523809523809526,11.904761904761903,2.380952380952381,10.714285714285714,0,NO_POCKET,15.0,15.0,20.0,22.5
2026-07-02,PRIMARY_SECTOR,AGRI_TECH,4,0.3570609483401044,0.5567883858749179,0.15919536738949747,0.9415694628785776,-3.3193535611071967,-0.8977655058171385,75.0,100.0,25.0,0,0.0,75.0,0,0,0,0.42016806722688926,0.16501650165017256,0.2551515655767167,100.0,47.61904761904761,66.66666666666666,79.76190476190477,94.04761904761905,0,NO_POCKET,35.0,65.0,85.0,87.5
2026-07-03,PRIMARY_SECTOR,AGRI_TECH,4,-0.1937578682597918,0.06289467677715321,2.127154923059116,-0.2717569166970746,-1.3565027941887353,-2.828583867601153,50.0,75.0,25.0,0,50.0,75.0,0,0,0,8.892921960072586,2.238805970149249,6.654115989923337,100.0,11.904761904761903,23.809523809523807,11.904761904761903,65.47619047619048,0,NO_POCKET,55.00000000000001,40.0,60.0,87.5
2026-07-06,PRIMARY_SECTOR,AGRI_TECH,4,0.3344574357154073,1.7762876301897546,2.215065090562651,0.8137798559826104,2.760145428921712,-1.2438092624914687,100.0,75.0,75.0,0,25.0,75.0,0,0,0,9.026548672566381,2.4208566108007368,6.6056920617656445,100.0,35.714285714285715,28.57142857142857,98.80952380952381,98.80952380952381,0,NO_POCKET,95.0,65.0,97.5,90.0
2026-07-07,PRIMARY_SECTOR,AGRI_TECH,4,0.0,-0.09162731391005874,-0.28277243792955153,2.3139251131799488,2.6147000647400276,1.119476319872742,25.0,50.0,50.0,0,25.0,25.0,0,0,0,2.9684601113172615,0.7633587786259444,2.205101332691317,100.0,45.23809523809524,38.095238095238095,77.38095238095238,17.857142857142858,0,NO_POCKET,95.0,90.0,35.0,25.0
2026-07-08,PRIMARY_SECTOR,AGRI_TECH,4,-0.1801801801801839,0.6081800634526235,2.2957399231695375,-0.7415368118293186,2.8445976226897596,5.027784996872731,25.0,75.0,75.0,0,25.0,50.0,0,0,0,4.983388704318936,3.364485981308407,1.618902723010529,100.0,100.0,95.23809523809523,33.33333333333333,89.28571428571429,0,EMERGING_POCKET,100.0,100.0,37.5,57.49999999999999
2026-07-09,PRIMARY_SECTOR,AGRI_TECH,4,0.5041137952530472,0.3538777606574284,1.7657992565055847,1.3345607169472418,2.9352205151106814,4.738470067148038,75.0,50.0,50.0,0,50.0,50.0,0,0,0,10.708401976935743,3.5315985130111693,7.176803463924574,100.0,100.0,90.47619047619048,96.42857142857143,78.57142857142857,0,EMERGING_POCKET,100.0,95.0,80.0,55.00000000000001
2026-07-13,PRIMARY_SECTOR,AGRI_TECH,4,-1.4336538170740765,-1.4269354099862575,-0.7277330965630435,-1.4907814166719824,-1.2101545626917398,2.265172940167559,0.0,0.0,25.0,0,50.0,25.0,1,1,0,0.8333333333333304,-0.18248175182480342,1.0158150851581338,100.0,47.61904761904761,90.47619047619048,5.952380952380952,15.476190476190476,0,NARROW_LEADERSHIP,60.0,90.0,15.0,22.5
2026-07-14,PRIMARY_SECTOR,AGRI_TECH,4,0.0641687139542102,-0.7617089895570861,-0.918849512069847,1.4801286897323684,1.417088113105891,2.987037520837993,50.0,50.0,25.0,0,50.0,75.0,0,0,0,7.629870129870131,-0.5649717514124131,8.194841881282544,100.0,83.33333333333334,90.47619047619048,92.85714285714286,92.85714285714286,0,EMERGING_POCKET,80.0,90.0,62.5,87.5
2026-07-15,PRIMARY_SECTOR,AGRI_TECH,4,1.6408348294693953,0.29888199771502255,0.19239578561612847,-0.35666393835522836,-0.3118166721665927,-0.1428790251706169,100.0,75.0,75.0,1,50.0,75.0,1,0,0,22.72727272727273,0.5649717514124353,22.162300975860294,100.0,73.80952380952381,80.95238095238095,92.85714285714286,61.904761904761905,0,EMERGING_POCKET,65.0,70.0,95.0,87.5
2026-07-16,PRIMARY_SECTOR,AGRI_TECH,4,0.2808988764044895,1.9292520285170922,1.0875669103517116,0.2953844553641338,1.3905627406905041,1.32683970298203,50.0,75.0,100.0,0,50.0,25.0,0,0,0,3.9556962025316444,1.9943019943019724,1.961394208229672,100.0,92.85714285714286,88.09523809523809,79.76190476190477,5.952380952380952,0,EMERGING_POCKET,75.0,80.0,57.49999999999999,22.5
2026-07-17,PRIMARY_SECTOR,AGRI_TECH,4,-3.167400832422529,-0.8936341217319899,-3.35311956142208,3.306486936952946,3.7258891241923275,2.5632360196313204,0.0,25.0,25.0,0,25.0,75.0,0,0,0,1.5625,-2.7565084226646164,4.319008422664616,100.0,59.523809523809526,47.61904761904761,14.285714285714285,89.28571428571429,0,NO_POCKET,100.0,85.0,17.5,85.0
2026-07-20,PRIMARY_SECTOR,AGRI_TECH,4,0.1486702274103857,-2.141717739904292,-1.5966629122542875,0.6679188928473412,4.831280571134178,4.8616588522384925,75.0,25.0,25.0,0,50.0,75.0,0,0,0,2.5787965616045794,-1.5479876160990558,4.126784177703636,100.0,61.904761904761905,54.761904761904766,97.61904761904762,76.19047619047619,0,EMERGING_POCKET,100.0,95.0,77.5,82.5
2026-07-21,PRIMARY_SECTOR,AGRI_TECH,4,1.115241635687736,-1.7371576193157379,0.5660742835170651,-3.085424093398703,1.3140437181971831,1.6950486777394025,50.0,50.0,50.0,0,25.0,75.0,0,0,0,1.5625,1.2891344383057168,0.27336556169428317,100.0,42.857142857142854,73.80952380952381,8.333333333333332,85.71428571428571,0,NO_POCKET,60.0,70.0,57.49999999999999,80.0
2026-07-22,PRIMARY_SECTOR,AGRI_TECH,4,-0.5052375126108177,-0.7692307692307665,-1.3369915512585984,-1.8456660219975995,-5.818318832463953,0.42891228860321706,25.0,25.0,25.0,0,25.0,50.0,0,0,0,-0.5415162454873612,-1.1235955056179692,0.582079260130608,100.0,4.761904761904762,73.80952380952381,26.190476190476193,72.61904761904762,0,NO_POCKET,5.0,55.00000000000001,37.5,47.5
2026-07-23,PRIMARY_SECTOR,AGRI_TECH,4,0.49715909090908283,0.7578148745645386,-2.084368341447801,0.44132068720479367,-4.898550188086076,-0.3875566387358145,50.0,50.0,25.0,0,25.0,25.0,0,0,0,-0.6983240223463638,-1.2635379061371799,0.565213883790816,100.0,54.761904761904766,42.857142857142854,86.90476190476191,22.61904761904762,0,NO_POCKET,10.0,40.0,55.00000000000001,20.0
2026-07-24,PRIMARY_SECTOR,AGRI_TECH,4,-0.4359542010249018,-0.9860139860139894,-0.3496503496503489,2.230597417552338,0.3207743820028419,-2.654643849960986,0.0,0.0,0.0,0,75.0,50.0,0,0,0,1.495327102803734,0.0,1.495327102803734,100.0,40.476190476190474,40.476190476190474,7.142857142857142,85.71428571428571,0,NO_POCKET,50.0,15.0,15.0,47.5
2026-05-28,PRIMARY_SECTOR,AI,14,-2.6200873362445365,-5.106382978723401,1.5238095238095273,-1.2183592402231325,-5.088144670945083,-3.959217177128238,7.6923076923076925,7.142857142857142,42.857142857142854,0,21.428571428571427,14.285714285714285,0,0,0,23.361823361823355,12.233009708737864,11.12881365308549,0.0,2.380952380952381,76.19047619047619,11.904761904761903,4.761904761904762,0,NO_POCKET,,,,
2026-05-29,PRIMARY_SECTOR,AI,14,1.616628175519641,-1.6742770167427867,-0.14245014245014564,-0.8961799270661874,-4.4486819212846695,-5.974218263795928,69.23076923076923,35.714285714285715,64.28571428571429,2,21.428571428571427,57.14285714285714,4,4,0,13.989637305699487,4.697986577181212,9.291650728518274,0.0,9.523809523809524,35.714285714285715,34.523809523809526,50.0,0,EMERGING_POCKET,,,,
2026-06-01,PRIMARY_SECTOR,AI,14,1.8604651162790642,5.852417302798996,-1.6934046345811082,0.5080612724896794,3.40960625455331,-5.573650439312072,69.23076923076923,50.0,64.28571428571429,5,42.857142857142854,57.14285714285714,2,1,0,7.858243451463776,7.001321003963001,0.8569224475007742,0.0,97.61904761904762,9.523809523809524,50.0,26.190476190476193,1,EMERGING_POCKET,100.0,66.66666666666666,83.33333333333334,83.33333333333334
2026-06-02,PRIMARY_SECTOR,AI,14,-1.541425818882458,4.73684210526315,-2.6352288488210807,-2.0253475523721365,0.3348560587387528,-7.303632586687048,38.46153846153847,57.14285714285714,50.0,3,42.857142857142854,35.714285714285715,1,0,0,8.924485125858128,7.458143074581414,1.4663420512767145,0.0,92.85714285714286,9.523809523809524,40.476190476190474,23.809523809523807,0,NARROW_LEADERSHIP,75.0,25.0,50.0,50.0
2026-06-03,PRIMARY_SECTOR,AI,14,0.4950495049504955,-0.46511627906976605,-0.7153075822603716,-1.4845449882274542,-4.324062281724627,-5.691627605398053,69.23076923076923,50.0,42.857142857142854,3,35.714285714285715,28.57142857142857,2,0,1,18.764845605700707,10.344827586206895,8.420018019493812,0.0,7.142857142857142,9.523809523809524,45.23809523809524,4.761904761904762,0,NO_POCKET,60.0,60.0,80.0,40.0
2026-06-04,PRIMARY_SECTOR,AI,14,-0.5357142857142838,-2.0053475935828846,3.815789473684217,1.1468387350463294,-2.75427933745902,-0.861539840989467,23.076923076923077,35.714285714285715,50.0,1,28.57142857142857,28.57142857142857,0,0,0,12.996389891696758,12.525252525252517,0.47113736644424087,50.0,9.523809523809524,54.761904761904766,14.285714285714285,25.0,0,NO_POCKET,66.66666666666666,100.0,33.33333333333333,41.66666666666667
2026-06-05,PRIMARY_SECTOR,AI,14,-1.9230769230769384,-2.941176470588236,-1.1538461538461608,-0.5952447712891717,-1.8735761228065195,-1.9094414713012653,23.076923076923077,28.57142857142857,42.857142857142854,0,21.428571428571427,14.285714285714285,0,0,0,11.145510835913308,6.976744186046502,4.168766649866806,33.33333333333333,4.761904761904762,9.523809523809524,28.57142857142857,7.142857142857142,0,NO_POCKET,71.42857142857143,85.71428571428571,35.714285714285715,21.428571428571427
2026-06-08,PRIMARY_SECTOR,AI,14,-5.780346820809246,-7.14285714285714,-9.156626506024102,-2.3010317676951946,-0.7794618511643874,-5.108954259994226,7.6923076923076925,0.0,0.0,0,21.428571428571427,28.57142857142857,0,0,0,0.4405286343612369,-2.9999999999999916,3.4405286343612285,25.0,21.428571428571427,11.904761904761903,54.761904761904766,16.666666666666664,0,NO_POCKET,75.0,62.5,18.75,50.0
2026-06-09,PRIMARY_SECTOR,AI,14,1.6200294550809957,-4.816223067173652,-5.272727272727273,-1.1422307958731004,-2.6860258101457974,-3.4006457121610434,69.23076923076923,7.142857142857142,21.428571428571427,0,7.142857142857142,28.57142857142857,0,0,0,3.8277511961722466,0.8639308855291628,2.963820310643084,25.0,9.523809523809524,4.761904761904762,54.761904761904766,53.57142857142857,0,NO_POCKET,55.55555555555556,77.77777777777779,83.33333333333334,50.0
2026-06-10,PRIMARY_SECTOR,AI,14,-3.463855421686768,-6.791907514450868,-9.553571428571427,-0.15568290012067942,-2.697473273673989,-2.5934369793045855,0.0,0.0,0.0,0,7.142857142857142,35.714285714285715,0,0,0,2.4774774774774855,-4.761904761904767,7.239382239382253,20.0,9.523809523809524,7.142857142857142,7.142857142857142,26.190476190476193,0,NO_POCKET,50.0,80.0,10.0,75.0
2026-06-11,PRIMARY_SECTOR,AI,14,0.0,-2.765957446808509,-10.233918128654974,0.17600705508826753,-1.9537794664587493,-4.69945977654871,46.15384615384615,7.142857142857142,7.142857142857142,0,7.142857142857142,42.857142857142854,0,0,0,2.1696252465483123,-0.8695652173912993,3.0391904639396117,40.0,11.904761904761903,4.761904761904762,66.66666666666666,40.476190476190474,0,NO_POCKET,63.63636363636363,54.54545454545454,63.63636363636363,81.81818181818183
2026-06-12,PRIMARY_SECTOR,AI,14,0.6088280060882578,-2.355460385438979,-6.332992849846786,-1.754075260835597,-1.157816482506735,-4.331925199604747,61.53846153846154,42.857142857142854,14.285714285714285,0,7.142857142857142,50.0,0,0,0,8.906882591093112,-1.9354838709677358,10.842366462060848,40.0,16.666666666666664,7.142857142857142,21.428571428571427,33.33333333333333,0,NO_POCKET,75.0,58.333333333333336,66.66666666666666,83.33333333333334
2026-06-15,PRIMARY_SECTOR,AI,14,2.412280701754388,2.63736263736265,0.21276595744681437,-0.36783405736193764,-2.386172059948244,-4.141461519509826,76.92307692307693,64.28571428571429,35.714285714285715,1,7.142857142857142,57.14285714285714,1,1,0,27.173913043478272,11.717171717171704,15.456741326306568,40.0,83.33333333333334,23.809523809523807,71.42857142857143,47.61904761904761,0,EMERGING_POCKET,53.84615384615385,61.53846153846154,100.0,92.3076923076923
2026-06-16,PRIMARY_SECTOR,AI,14,-1.5186915887850483,1.3157894736842035,-1.0610079575596787,-2.4266813035216495,-4.848204235622933,-3.532239003066562,23.076923076923077,57.14285714285714,50.0,0,21.428571428571427,21.428571428571427,1,0,0,14.16921508664628,3.2258064516129004,10.94340863503338,40.0,69.04761904761905,26.190476190476193,42.857142857142854,9.523809523809524,0,NARROW_LEADERSHIP,14.285714285714285,71.42857142857143,35.714285714285715,21.428571428571427
2026-06-17,PRIMARY_SECTOR,AI,14,1.8766756032171594,0.9356725146198785,1.7241379310344973,1.7277971794773084,-2.9320819124629693,-4.410776751350043,76.92307692307693,64.28571428571429,35.714285714285715,0,0.0,35.714285714285715,1,0,0,21.739130434782616,17.316692667706725,4.422437767075891,40.0,73.80952380952381,73.80952380952381,95.23809523809523,28.57142857142857,0,EMERGING_POCKET,33.33333333333333,46.666666666666664,96.66666666666667,60.0
2026-06-18,PRIMARY_SECTOR,AI,14,0.7299270072992803,1.4563106796116498,2.1172638436482094,-0.5513359416173813,-0.896730788556166,-5.567050166306942,69.23076923076923,57.14285714285714,42.857142857142854,0,14.285714285714285,71.42857142857143,0,0,0,23.896499238964996,23.15010570824525,0.7463935307197467,25.0,92.85714285714286,71.42857142857143,83.33333333333334,95.23809523809523,0,EMERGING_POCKET,81.25,31.25,75.0,100.0
2026-06-22,PRIMARY_SECTOR,AI,14,0.5753739930955071,2.446982055464919,3.1198686371100237,-2.1714343710135475,-1.771210844256732,-4.968308058602622,61.53846153846154,57.14285714285714,71.42857142857143,4,28.57142857142857,57.14285714285714,1,1,0,27.685325264750404,27.634194831013925,0.05113043373647841,33.33333333333333,83.33333333333334,85.71428571428571,73.80952380952381,73.80952380952381,0,EMERGING_POCKET,70.58823529411765,41.17647058823529,55.88235294117647,85.29411764705883
2026-06-23,PRIMARY_SECTOR,AI,14,-1.6393442622950838,-0.8759124087591164,-0.2123142250530785,-0.29699040712795055,-3.5422803080663923,-3.965118100376097,7.6923076923076925,50.0,42.857142857142854,0,14.285714285714285,50.0,0,0,0,13.381555153707069,12.907801418439702,0.4737537352673673,33.33333333333333,33.33333333333333,66.66666666666666,14.285714285714285,60.71428571428571,0,NO_POCKET,27.77777777777778,66.66666666666666,16.666666666666664,69.44444444444444
2026-06-24,PRIMARY_SECTOR,AI,14,-0.17241379310345417,-0.9873060648801113,0.8042895442359255,2.071822751402841,-0.07996035238990729,0.2925799942526286,46.15384615384615,28.57142857142857,50.0,2,14.285714285714285,42.857142857142854,0,0,0,30.98859315589355,14.912280701754366,16.076312454139185,50.0,40.476190476190474,73.80952380952381,57.14285714285714,41.66666666666667,0,NO_POCKET,89.47368421052632,100.0,50.0,60.526315789473685
2026-06-25,PRIMARY_SECTOR,AI,14,-1.3029315960912058,-2.210526315789463,-0.8710801393728262,-1.7626263202222603,0.9025926450477617,-1.6947320515674935,15.384615384615385,21.428571428571427,50.0,0,21.428571428571427,21.428571428571427,0,0,0,18.71559633027524,8.684210526315784,10.031385803959456,66.66666666666666,26.190476190476193,47.61904761904761,9.523809523809524,10.714285714285714,0,NO_POCKET,95.0,90.0,25.0,17.5
2026-06-26,PRIMARY_SECTOR,AI,14,-4.736275565123793,-4.285714285714281,-4.83425414364641,-1.0966894942639582,1.0834048241069159,-0.7592905149522595,7.6923076923076925,7.142857142857142,14.285714285714285,0,7.142857142857142,21.428571428571427,0,0,0,12.698412698412698,3.253424657534243,9.444988040878455,33.33333333333333,23.809523809523807,23.809523809523807,61.904761904761905,33.33333333333333,0,NO_POCKET,95.0,95.0,15.0,15.0
2026-06-29,PRIMARY_SECTOR,AI,14,0.33840947546530664,-2.072538860103623,-5.573248407643316,-0.6221538947045024,0.194225684805982,0.16936425793847576,61.53846153846154,42.857142857142854,28.57142857142857,1,14.285714285714285,42.857142857142854,1,1,0,15.44715447154472,2.417582417582431,13.02957205396229,33.33333333333333,35.714285714285715,23.809523809523807,47.61904761904761,17.857142857142858,0,NO_POCKET,80.0,95.0,65.0,65.0
2026-06-30,PRIMARY_SECTOR,AI,14,1.4109347442680775,0.4477611940298498,-0.8836524300441906,-1.0913152607319399,0.7274050658835574,1.1858306874923952,92.3076923076923,57.14285714285714,35.714285714285715,2,14.285714285714285,57.14285714285714,1,1,0,24.8,5.555555555555558,19.244444444444444,33.33333333333333,92.85714285714286,40.476190476190474,90.47619047619048,76.19047619047619,0,EMERGING_POCKET,90.0,100.0,100.0,90.0
2026-07-01,PRIMARY_SECTOR,AI,14,0.2941176470588225,2.6905829596412634,0.0,-1.6420609562467714,-2.799956341476739,-2.1184051638012624,53.84615384615385,64.28571428571429,50.0,1,28.57142857142857,71.42857142857143,1,0,0,36.70212765957446,9.337676438653641,27.364451220920817,33.33333333333333,90.47619047619048,86.90476190476191,85.71428571428571,97.61904761904762,0,EMERGING_POCKET,25.0,65.0,55.00000000000001,97.5
