stock_id,episode_start_date,action_date,old_episode_return_copied_to_candidate_day,old_episode_outcome_copied_to_candidate_day,recalculated_forward_return_10d_from_action_date,forward_outcome_from_action_date,forward_maturity_date,copy_pattern_detected,outcome_label_changed_after_recalculation,audit_classification
00905,2026-06-15,2026-06-30,2.743682310469331,NEUTRAL,-3.162333099086445,NEUTRAL,2026-07-15,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00905,2026-06-15,2026-07-01,2.743682310469331,NEUTRAL,-8.249216846501916,LOSER,2026-07-16,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00907,2026-06-15,2026-06-15,-0.916870415647908,NEUTRAL,-0.9168704156479079,NEUTRAL,2026-06-30,False,False,NO_COPY_PATTERN
00908,2026-06-15,2026-06-15,0.5952380952381153,NEUTRAL,0.5952380952381153,NEUTRAL,2026-06-30,False,False,NO_COPY_PATTERN
00908,2026-06-15,2026-06-30,0.5952380952381153,NEUTRAL,1.512163050624582,NEUTRAL,2026-07-15,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00908,2026-06-15,2026-07-22,0.5952380952381153,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00908,2026-06-15,2026-07-23,0.5952380952381153,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00911,2026-06-16,2026-06-16,2.4719101123595655,NEUTRAL,2.4719101123595655,NEUTRAL,2026-07-01,False,False,NO_COPY_PATTERN
00911,2026-06-16,2026-06-22,2.4719101123595655,NEUTRAL,-6.4896755162241915,LOSER,2026-07-06,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00912,2026-06-15,2026-06-15,1.4762326542663071,NEUTRAL,1.4762326542663073,NEUTRAL,2026-06-30,False,False,NO_COPY_PATTERN
00912,2026-06-15,2026-06-16,1.4762326542663071,NEUTRAL,2.4318781130969747,NEUTRAL,2026-07-01,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00912,2026-06-15,2026-06-18,1.4762326542663071,NEUTRAL,0.6620610247553227,NEUTRAL,2026-07-03,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00912,2026-06-15,2026-07-01,1.4762326542663071,NEUTRAL,-5.320366132723109,NEUTRAL,2026-07-16,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00913,2026-06-16,2026-06-16,5.09615384615385,NEUTRAL,5.09615384615385,NEUTRAL,2026-07-01,False,False,NO_COPY_PATTERN
00913,2026-06-16,2026-06-18,5.09615384615385,NEUTRAL,0.5565862708719838,NEUTRAL,2026-07-03,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00915,2026-06-15,2026-06-15,3.242212333121408,NEUTRAL,3.242212333121408,NEUTRAL,2026-06-30,False,False,NO_COPY_PATTERN
00915,2026-06-15,2026-06-16,3.242212333121408,NEUTRAL,3.0612244897959107,NEUTRAL,2026-07-01,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00915,2026-06-15,2026-06-18,3.242212333121408,NEUTRAL,0.27881040892192566,NEUTRAL,2026-07-03,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00915,2026-06-15,2026-06-22,3.242212333121408,NEUTRAL,-1.5477996965098773,NEUTRAL,2026-07-06,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00915,2026-06-15,2026-06-30,3.242212333121408,NEUTRAL,-1.8780788177339747,NEUTRAL,2026-07-15,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00918,2026-06-15,2026-06-15,0.7841907151819427,NEUTRAL,0.7841907151819427,NEUTRAL,2026-06-30,False,False,NO_COPY_PATTERN
00918,2026-06-15,2026-06-16,0.7841907151819427,NEUTRAL,-0.8717310087173025,NEUTRAL,2026-07-01,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00918,2026-06-15,2026-06-18,0.7841907151819427,NEUTRAL,-0.15625000000000222,NEUTRAL,2026-07-03,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00918,2026-06-15,2026-06-22,0.7841907151819427,NEUTRAL,-0.15571473061350982,NEUTRAL,2026-07-06,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00918,2026-06-15,2026-06-23,0.7841907151819427,NEUTRAL,-1.0312499999999947,NEUTRAL,2026-07-07,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00918,2026-06-15,2026-06-24,0.7841907151819427,NEUTRAL,-0.6234413965087282,NEUTRAL,2026-07-08,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00918,2026-06-15,2026-06-25,0.7841907151819427,NEUTRAL,-1.6625615763546708,NEUTRAL,2026-07-09,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00918,2026-06-15,2026-06-30,0.7841907151819427,NEUTRAL,-0.6847183317771677,NEUTRAL,2026-07-15,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00918,2026-06-15,2026-07-03,0.7841907151819427,NEUTRAL,-3.2237871674491325,NEUTRAL,2026-07-20,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00918,2026-06-15,2026-07-22,0.7841907151819427,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00922,2026-06-16,2026-06-16,3.532608695652173,NEUTRAL,3.532608695652173,NEUTRAL,2026-07-01,False,False,NO_COPY_PATTERN
00922,2026-06-16,2026-07-01,3.532608695652173,NEUTRAL,-3.6029587210689495,NEUTRAL,2026-07-16,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00923,2026-06-15,2026-06-15,1.5805614531729129,NEUTRAL,1.5805614531729129,NEUTRAL,2026-06-30,False,False,NO_COPY_PATTERN
00923,2026-06-15,2026-06-16,1.5805614531729129,NEUTRAL,2.414439756211917,NEUTRAL,2026-07-01,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00923,2026-06-15,2026-06-18,1.5805614531729129,NEUTRAL,0.41685965724873597,NEUTRAL,2026-07-03,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00923,2026-06-15,2026-06-22,1.5805614531729129,NEUTRAL,-3.2489356934797264,NEUTRAL,2026-07-06,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00927,2026-06-15,2026-06-15,5.402676091895997,NEUTRAL,5.402676091895997,NEUTRAL,2026-06-30,False,False,NO_COPY_PATTERN
00927,2026-06-15,2026-06-16,5.402676091895997,NEUTRAL,6.4394888499123,NEUTRAL,2026-07-01,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00927,2026-06-15,2026-06-18,5.402676091895997,NEUTRAL,3.078787878787881,NEUTRAL,2026-07-03,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00929,2026-06-15,2026-06-15,0.951131518530679,NEUTRAL,0.951131518530679,NEUTRAL,2026-06-30,False,False,NO_COPY_PATTERN
00929,2026-06-15,2026-06-16,0.951131518530679,NEUTRAL,0.48971596474045587,NEUTRAL,2026-07-01,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00929,2026-06-15,2026-06-18,0.951131518530679,NEUTRAL,0.7717041800643143,NEUTRAL,2026-07-03,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00929,2026-06-15,2026-06-22,0.951131518530679,NEUTRAL,-2.487562189054715,NEUTRAL,2026-07-06,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00930,2026-06-15,2026-06-15,0.8488278092158463,NEUTRAL,0.8488278092158463,NEUTRAL,2026-06-30,False,False,NO_COPY_PATTERN
00930,2026-06-15,2026-06-16,0.8488278092158463,NEUTRAL,1.651228352799028,NEUTRAL,2026-07-01,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00930,2026-06-15,2026-06-18,0.8488278092158463,NEUTRAL,-2.1168169345354815,NEUTRAL,2026-07-03,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00930,2026-06-15,2026-06-22,0.8488278092158463,NEUTRAL,-4.543718976708677,NEUTRAL,2026-07-06,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00935,2026-06-15,2026-06-15,2.629416598192269,NEUTRAL,2.629416598192269,NEUTRAL,2026-06-30,False,False,NO_COPY_PATTERN
00935,2026-06-15,2026-06-16,2.629416598192269,NEUTRAL,2.6079869600652117,NEUTRAL,2026-07-01,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00938,2026-07-01,2026-07-01,1.0660106601065866,NEUTRAL,1.0660106601065866,NEUTRAL,2026-07-16,False,False,NO_COPY_PATTERN
00939,2026-06-15,2026-06-15,0.8932769158439102,NEUTRAL,0.8932769158439102,NEUTRAL,2026-06-30,False,False,NO_COPY_PATTERN
00939,2026-06-15,2026-06-16,0.8932769158439102,NEUTRAL,-0.9315323707498768,NEUTRAL,2026-07-01,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00939,2026-06-15,2026-06-18,0.8932769158439102,NEUTRAL,-3.052391799544407,NEUTRAL,2026-07-03,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00939,2026-06-15,2026-06-22,0.8932769158439102,NEUTRAL,-2.3679417122040025,NEUTRAL,2026-07-06,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00939,2026-06-15,2026-07-23,0.8932769158439102,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00941,2026-06-15,2026-06-15,4.163750874737593,NEUTRAL,4.163750874737593,NEUTRAL,2026-06-30,False,False,NO_COPY_PATTERN
00941,2026-06-15,2026-06-16,4.163750874737593,NEUTRAL,6.900175131348507,NEUTRAL,2026-07-01,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00941,2026-06-15,2026-06-30,4.163750874737593,NEUTRAL,-4.568357406785351,NEUTRAL,2026-07-15,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00941,2026-06-15,2026-07-01,4.163750874737593,NEUTRAL,-9.141546526867629,LOSER,2026-07-16,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00944,2026-06-15,2026-06-15,4.260299625468167,NEUTRAL,4.260299625468167,NEUTRAL,2026-06-30,False,False,NO_COPY_PATTERN
00944,2026-06-15,2026-06-16,4.260299625468167,NEUTRAL,3.3488372093023244,NEUTRAL,2026-07-01,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00944,2026-06-15,2026-06-18,4.260299625468167,NEUTRAL,0.36084799278304214,NEUTRAL,2026-07-03,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00944,2026-06-15,2026-06-22,4.260299625468167,NEUTRAL,-1.2422360248447117,NEUTRAL,2026-07-06,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00944,2026-06-15,2026-06-30,4.260299625468167,NEUTRAL,-2.5594970812752638,NEUTRAL,2026-07-15,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00944,2026-06-15,2026-07-01,4.260299625468167,NEUTRAL,-3.4203420342034163,NEUTRAL,2026-07-16,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00946,2026-06-18,2026-06-18,1.9480519480519431,NEUTRAL,1.9480519480519431,NEUTRAL,2026-07-03,False,False,NO_COPY_PATTERN
00946,2026-06-18,2026-06-22,1.9480519480519431,NEUTRAL,-0.8832807570977819,NEUTRAL,2026-07-06,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00947,2026-06-15,2026-06-15,2.6125193998965512,NEUTRAL,2.6125193998965512,NEUTRAL,2026-06-30,False,False,NO_COPY_PATTERN
00947,2026-06-15,2026-06-16,2.6125193998965512,NEUTRAL,-1.0627530364372473,NEUTRAL,2026-07-01,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00947,2026-06-15,2026-06-17,2.6125193998965512,NEUTRAL,-1.1838790931990029,NEUTRAL,2026-07-02,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00947,2026-06-15,2026-06-18,2.6125193998965512,NEUTRAL,-6.0532687651331685,LOSER,2026-07-03,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00951,2026-06-15,2026-06-15,6.278481012658221,NEUTRAL,6.278481012658221,NEUTRAL,2026-06-30,False,False,NO_COPY_PATTERN
00951,2026-06-15,2026-06-16,6.278481012658221,NEUTRAL,9.649568308786183,NEUTRAL,2026-07-01,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00951,2026-06-15,2026-06-18,6.278481012658221,NEUTRAL,0.782013685239491,NEUTRAL,2026-07-03,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00951,2026-06-15,2026-06-30,6.278481012658221,NEUTRAL,-2.620295378751769,NEUTRAL,2026-07-15,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00951,2026-06-15,2026-07-01,6.278481012658221,NEUTRAL,-9.495136637332102,LOSER,2026-07-16,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00954,2026-06-15,2026-06-15,6.166982922201147,NEUTRAL,6.166982922201147,NEUTRAL,2026-06-30,False,False,NO_COPY_PATTERN
00954,2026-06-15,2026-06-16,6.166982922201147,NEUTRAL,9.752616555661287,NEUTRAL,2026-07-01,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00954,2026-06-15,2026-06-18,6.166982922201147,NEUTRAL,0.9157509157509125,NEUTRAL,2026-07-03,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00954,2026-06-15,2026-06-22,6.166982922201147,NEUTRAL,-3.746143675628033,NEUTRAL,2026-07-06,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00954,2026-06-15,2026-06-30,6.166982922201147,NEUTRAL,-2.3681858802502176,NEUTRAL,2026-07-15,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00954,2026-06-15,2026-07-01,6.166982922201147,NEUTRAL,-9.492847854356313,LOSER,2026-07-16,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
009802,2026-06-15,2026-06-15,-2.5602409638554313,NEUTRAL,-2.5602409638554313,NEUTRAL,2026-06-30,False,False,NO_COPY_PATTERN
009802,2026-06-15,2026-06-16,-2.5602409638554313,NEUTRAL,-1.9607843137254943,NEUTRAL,2026-07-01,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
009803,2026-06-18,2026-06-18,-0.0910332271279013,NEUTRAL,-0.0910332271279013,NEUTRAL,2026-07-03,False,False,NO_COPY_PATTERN
009803,2026-06-18,2026-06-22,-0.0910332271279013,NEUTRAL,-3.653169014084501,NEUTRAL,2026-07-06,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
009804,2026-06-15,2026-06-15,2.408111533586798,NEUTRAL,2.4081115335867986,NEUTRAL,2026-06-30,False,False,NO_COPY_PATTERN
009804,2026-06-15,2026-06-16,2.408111533586798,NEUTRAL,2.1739130434782483,NEUTRAL,2026-07-01,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
009805,2026-06-30,2026-06-30,-2.697947214076246,NEUTRAL,-2.697947214076246,NEUTRAL,2026-07-15,False,False,NO_COPY_PATTERN
009805,2026-06-30,2026-07-01,-2.697947214076246,NEUTRAL,-4.844290657439442,NEUTRAL,2026-07-16,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
009808,2026-06-18,2026-06-18,0.0,NEUTRAL,0.0,NEUTRAL,2026-07-03,False,False,NO_COPY_PATTERN
009808,2026-06-18,2026-06-22,0.0,NEUTRAL,-2.9073288915808626,NEUTRAL,2026-07-06,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
009808,2026-06-18,2026-06-30,0.0,NEUTRAL,-2.4772656005017213,NEUTRAL,2026-07-15,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
009808,2026-06-18,2026-07-01,0.0,NEUTRAL,-3.5027898326100426,NEUTRAL,2026-07-16,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
009809,2026-06-16,2026-06-16,5.114942528735633,NEUTRAL,5.114942528735633,NEUTRAL,2026-07-01,False,False,NO_COPY_PATTERN
009809,2026-06-16,2026-06-30,5.114942528735633,NEUTRAL,0.27932960893854997,NEUTRAL,2026-07-15,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
009809,2026-06-16,2026-07-01,5.114942528735633,NEUTRAL,-1.3668671405139388,NEUTRAL,2026-07-16,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00980A,2026-06-16,2026-06-16,1.2601626016260026,NEUTRAL,1.2601626016260026,NEUTRAL,2026-07-01,False,False,NO_COPY_PATTERN
00980A,2026-06-16,2026-06-18,1.2601626016260026,NEUTRAL,0.23952095808381646,NEUTRAL,2026-07-03,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
009816,2026-06-16,2026-06-16,2.063185041908455,NEUTRAL,2.063185041908455,NEUTRAL,2026-07-01,False,False,NO_COPY_PATTERN
00981A,2026-07-02,2026-07-02,-17.535101404056153,LOSER,-17.535101404056153,LOSER,2026-07-17,False,False,NO_COPY_PATTERN
00981A,2026-07-02,2026-07-03,-17.535101404056153,LOSER,-19.714817110973335,LOSER,2026-07-20,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00982A,2026-06-18,2026-06-18,2.7386226339106035,NEUTRAL,2.7386226339106035,NEUTRAL,2026-07-03,False,False,NO_COPY_PATTERN
00982A,2026-06-18,2026-06-22,2.7386226339106035,NEUTRAL,-0.6679764243614827,NEUTRAL,2026-07-06,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00982A,2026-06-18,2026-07-01,2.7386226339106035,NEUTRAL,-5.644515612489998,NEUTRAL,2026-07-16,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00983A,2026-06-16,2026-06-16,3.433835845896138,NEUTRAL,3.433835845896138,NEUTRAL,2026-07-01,False,False,NO_COPY_PATTERN
00983A,2026-06-16,2026-06-30,3.433835845896138,NEUTRAL,-1.1345218800648316,NEUTRAL,2026-07-15,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00983A,2026-06-16,2026-07-01,3.433835845896138,NEUTRAL,-1.3765182186234792,NEUTRAL,2026-07-16,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00983D,2026-06-30,2026-06-30,-0.6849315068493178,NEUTRAL,-0.6849315068493178,NEUTRAL,2026-07-15,False,False,NO_COPY_PATTERN
00988A,2026-06-15,2026-06-15,-0.3577817531305816,NEUTRAL,-0.3577817531305816,NEUTRAL,2026-06-30,False,False,NO_COPY_PATTERN
00988A,2026-06-15,2026-06-16,-0.3577817531305816,NEUTRAL,0.44091710758378255,NEUTRAL,2026-07-01,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00988A,2026-06-15,2026-06-18,-0.3577817531305816,NEUTRAL,-7.099303135888513,LOSER,2026-07-03,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00988A,2026-06-15,2026-07-01,-0.3577817531305816,NEUTRAL,-20.061457418788407,LOSER,2026-07-16,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00989A,2026-06-16,2026-06-16,2.8322440087146017,NEUTRAL,2.8322440087146017,NEUTRAL,2026-07-01,False,False,NO_COPY_PATTERN
00989A,2026-06-16,2026-06-30,2.8322440087146017,NEUTRAL,-2.487831260140605,NEUTRAL,2026-07-15,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00989A,2026-06-16,2026-07-01,2.8322440087146017,NEUTRAL,-6.25,LOSER,2026-07-16,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00990A,2026-06-15,2026-06-15,1.514411333659016,NEUTRAL,1.514411333659016,NEUTRAL,2026-06-30,False,False,NO_COPY_PATTERN
00990A,2026-06-15,2026-06-16,1.514411333659016,NEUTRAL,1.6275730014361,NEUTRAL,2026-07-01,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00990A,2026-06-15,2026-06-18,1.514411333659016,NEUTRAL,-5.770147830233652,NEUTRAL,2026-07-03,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00990A,2026-06-15,2026-06-22,1.514411333659016,NEUTRAL,-11.09065807639209,LOSER,2026-07-06,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00990A,2026-06-15,2026-07-01,1.514411333659016,NEUTRAL,-19.029674988224208,LOSER,2026-07-16,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00991A,2026-06-16,2026-06-16,5.191532258064524,NEUTRAL,5.191532258064524,NEUTRAL,2026-07-01,False,False,NO_COPY_PATTERN
00991A,2026-06-16,2026-07-01,5.191532258064524,NEUTRAL,-11.212266411116435,LOSER,2026-07-16,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00993A,2026-06-18,2026-06-18,0.7697690692792358,NEUTRAL,0.7697690692792358,NEUTRAL,2026-07-03,False,False,NO_COPY_PATTERN
00993A,2026-06-18,2026-07-01,0.7697690692792358,NEUTRAL,-9.090909090909093,LOSER,2026-07-16,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
00995A,2026-06-16,2026-06-16,2.839643652561241,NEUTRAL,2.839643652561241,NEUTRAL,2026-07-01,False,False,NO_COPY_PATTERN
00995A,2026-06-16,2026-07-01,2.839643652561241,NEUTRAL,-9.204114780725503,LOSER,2026-07-16,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
020036,2026-06-11,2026-06-11,6.236323851203496,NEUTRAL,6.236323851203496,NEUTRAL,2026-06-26,False,False,NO_COPY_PATTERN
020037,2026-07-09,2026-07-09,0.7252946509519465,NEUTRAL,0.7252946509519465,NEUTRAL,2026-07-24,False,False,NO_COPY_PATTERN
020037,2026-07-09,2026-07-24,0.7252946509519465,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1203,2026-07-08,2026-07-08,8.755760368663612,NEUTRAL,8.755760368663612,NEUTRAL,2026-07-23,False,False,NO_COPY_PATTERN
1203,2026-07-08,2026-07-09,8.755760368663612,NEUTRAL,8.690614136732332,NEUTRAL,2026-07-24,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1203,2026-07-08,2026-07-17,8.755760368663612,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1203,2026-07-08,2026-07-20,8.755760368663612,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1216,2026-06-24,2026-06-24,4.6604527296937315,NEUTRAL,4.6604527296937315,NEUTRAL,2026-07-08,False,False,NO_COPY_PATTERN
1216,2026-06-24,2026-06-25,4.6604527296937315,NEUTRAL,3.70370370370372,NEUTRAL,2026-07-09,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1216,2026-06-24,2026-06-26,4.6604527296937315,NEUTRAL,5.227882037533527,NEUTRAL,2026-07-13,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1216,2026-06-24,2026-07-03,4.6604527296937315,NEUTRAL,5.242463958060295,NEUTRAL,2026-07-20,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1216,2026-06-24,2026-07-06,4.6604527296937315,NEUTRAL,2.3136246786632286,NEUTRAL,2026-07-21,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1216,2026-06-24,2026-07-07,4.6604527296937315,NEUTRAL,-1.538461538461544,NEUTRAL,2026-07-22,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1216,2026-06-24,2026-07-08,4.6604527296937315,NEUTRAL,-2.035623409669207,NEUTRAL,2026-07-23,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1216,2026-06-24,2026-07-09,4.6604527296937315,NEUTRAL,-1.2755102040816313,NEUTRAL,2026-07-24,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1216,2026-06-24,2026-07-13,4.6604527296937315,NEUTRAL,-1.7834394904458706,NEUTRAL,2026-07-27,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1216,2026-06-24,2026-07-17,4.6604527296937315,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1216,2026-06-24,2026-07-20,4.6604527296937315,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1217,2026-07-03,2026-07-03,-1.9704433497537033,NEUTRAL,-1.9704433497537033,NEUTRAL,2026-07-20,False,False,NO_COPY_PATTERN
1217,2026-07-03,2026-07-17,-1.9704433497537033,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1217,2026-07-03,2026-07-20,-1.9704433497537033,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1227,2026-06-11,2026-06-11,0.6932409012131657,NEUTRAL,0.6932409012131657,NEUTRAL,2026-06-26,False,False,NO_COPY_PATTERN
1227,2026-06-11,2026-07-03,0.6932409012131657,NEUTRAL,0.49999999999998934,NEUTRAL,2026-07-20,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1227,2026-06-11,2026-07-06,0.6932409012131657,NEUTRAL,-1.4681892332789492,NEUTRAL,2026-07-21,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1227,2026-06-11,2026-07-07,0.6932409012131657,NEUTRAL,-0.4983388704319025,NEUTRAL,2026-07-22,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1227,2026-06-11,2026-07-08,0.6932409012131657,NEUTRAL,-3.3557046979865723,NEUTRAL,2026-07-23,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1227,2026-06-11,2026-07-09,0.6932409012131657,NEUTRAL,-1.8487394957983239,NEUTRAL,2026-07-24,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1227,2026-06-11,2026-07-13,0.6932409012131657,NEUTRAL,-2.9900332225913706,NEUTRAL,2026-07-27,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1227,2026-06-11,2026-07-17,0.6932409012131657,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1229,2026-06-29,2026-06-29,-6.323185011709609,LOSER,-6.323185011709609,LOSER,2026-07-14,False,False,NO_COPY_PATTERN
1234,2026-06-24,2026-06-24,-5.832147937411092,NEUTRAL,-5.832147937411092,NEUTRAL,2026-07-08,False,False,NO_COPY_PATTERN
1234,2026-06-24,2026-06-26,-5.832147937411092,NEUTRAL,-4.721030042918473,NEUTRAL,2026-07-13,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1234,2026-06-24,2026-07-20,-5.832147937411092,NEUTRAL,,,,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1236,2026-06-24,2026-06-24,1.9379844961240345,NEUTRAL,1.9379844961240345,NEUTRAL,2026-07-08,False,False,NO_COPY_PATTERN
1236,2026-06-24,2026-06-25,1.9379844961240345,NEUTRAL,-5.029013539651839,NEUTRAL,2026-07-09,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1236,2026-06-24,2026-07-08,1.9379844961240345,NEUTRAL,-10.456273764258551,LOSER,2026-07-23,True,True,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
1256,2026-07-06,2026-07-06,-7.0351758793969825,LOSER,-7.0351758793969825,LOSER,2026-07-21,False,False,NO_COPY_PATTERN
1256,2026-07-06,2026-07-07,-7.0351758793969825,LOSER,-8.250000000000002,LOSER,2026-07-22,True,False,LIFECYCLE_OUTCOME_LEAKAGE_FOUND
