stock_id,stock_name,evaluation_date,dataset,survival_relative_strength_raw,survival_relative_strength_percentile,survival_relative_strength_threshold,survival_relative_strength_pass,survival_market_down_day_raw,survival_market_down_day_percentile,survival_market_down_day_threshold,survival_market_down_day_pass,survival_rank_health_raw,survival_rank_health_percentile,survival_rank_health_threshold,survival_rank_health_pass,survival_flow_persistence_raw,survival_flow_persistence_percentile,survival_flow_persistence_threshold,survival_flow_persistence_pass,survival_trend_efficiency_raw,survival_trend_efficiency_percentile,survival_trend_efficiency_threshold,survival_trend_efficiency_pass,survival_bundle_pass,threshold_source,threshold_version,bundle_definition
6691,洋基工程,2026-06-12,A,10.789612948185251,,0.0,True,0.8,67.5,70.0,False,,,0.0,False,0.6,43.333333333333336,50.0,False,0.2977099236641221,46.666666666666664,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
6944,兆聯實業,2026-06-12,A,8.987615250131428,,0.0,True,1.0,90.83333333333331,70.0,True,,,0.0,False,0.7,62.5,50.0,True,0.1948051948051948,33.33333333333333,50.0,False,True,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
8081,致新,2026-06-12,A,7.520360347143264,,0.0,True,0.4,21.25,70.0,False,,,0.0,False,0.6,43.333333333333336,50.0,False,0.0,0.8333333333333334,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
0050,元大台灣50,2026-06-15,A,1.482375321537906,,0.0,True,0.6,57.49999999999999,70.0,False,,,0.0,False,0.2,5.833333333333333,50.0,False,0.0122850122850122,4.166666666666666,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
0055,元大MSCI金融,2026-06-15,A,-0.2049738647843166,,0.0,False,1.0,96.25,70.0,True,,,0.0,False,0.4,20.833333333333336,50.0,False,0.5944055944055942,90.0,50.0,True,True,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
006204,永豐臺灣加權,2026-06-15,A,0.0543872371283526,,0.0,True,0.4,34.583333333333336,70.0,False,,,0.0,False,0.4,20.833333333333336,50.0,False,0.0267489711934158,10.0,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
006208,富邦台50,2026-06-15,A,1.9404227463703403,,0.0,True,0.6,57.49999999999999,70.0,False,,,0.0,False,0.5,32.083333333333336,50.0,False,0.0042372881355929,1.6666666666666667,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00631L,元大台灣50正2,2026-06-15,A,6.203166545806141,,0.0,True,0.0,5.833333333333333,70.0,False,,,0.0,False,0.3,12.5,50.0,False,0.0487972508591065,20.0,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00657,國泰日經225,2026-06-15,A,10.953299632108942,,0.0,True,0.6,57.49999999999999,70.0,False,,,0.0,False,0.6,51.24999999999999,50.0,True,0.1676300578034677,40.0,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00661,元大日經225,2026-06-15,A,9.550182268852495,,0.0,True,0.6,57.49999999999999,70.0,False,,,0.0,False,0.9,87.5,50.0,True,0.1746835443037977,41.66666666666667,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00663L,國泰臺灣加權正2,2026-06-15,A,3.711867805130912,,0.0,True,0.0,5.833333333333333,70.0,False,,,0.0,False,0.3,12.5,50.0,False,0.0601589103291715,23.333333333333332,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00675L,富邦臺灣加權正2,2026-06-15,A,4.050189953625889,,0.0,True,0.0,5.833333333333333,70.0,False,,,0.0,False,0.3,12.5,50.0,False,0.0579925650557617,21.666666666666668,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00685L,群益臺灣加權正2,2026-06-15,A,4.387464178476766,,0.0,True,0.0,5.833333333333333,70.0,False,,,0.0,False,0.1,1.6666666666666667,50.0,False,0.0463791700569567,17.5,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00690,兆豐藍籌30,2026-06-15,A,2.664712638378319,,0.0,True,0.6,57.49999999999999,70.0,False,,,0.0,False,0.6,51.24999999999999,50.0,True,0.0481927710843371,19.166666666666668,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00692,富邦公司治理,2026-06-15,A,1.2426627879519525,,0.0,True,0.6,57.49999999999999,70.0,False,,,0.0,False,0.6,51.24999999999999,50.0,True,0.0029673590504449,0.8333333333333334,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00701,國泰股利精選30,2026-06-15,A,-0.5154561751345881,,0.0,False,1.0,96.25,70.0,True,,,0.0,False,1.0,96.66666666666669,50.0,True,0.4434250764526002,76.66666666666667,50.0,True,True,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00731,復華富時高息低波,2026-06-15,A,-1.0691440978844515,,0.0,False,1.0,96.25,70.0,True,,,0.0,False,1.0,96.66666666666669,50.0,True,0.5936254980079672,89.16666666666667,50.0,True,True,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00735,國泰臺韓科技,2026-06-15,A,7.246933426109507,,0.0,True,0.2,17.916666666666668,70.0,False,,,0.0,False,0.2,5.833333333333333,50.0,False,0.0862290862290861,26.666666666666668,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00830,國泰費城半導體,2026-06-15,A,7.265429278427727,,0.0,True,0.4,34.583333333333336,70.0,False,,,0.0,False,0.3,12.5,50.0,False,0.2264416315049225,50.0,50.0,True,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00850,元大臺灣ESG永續,2026-06-15,A,2.155439212743867,,0.0,True,0.2,17.916666666666668,70.0,False,,,0.0,False,0.7,69.16666666666667,50.0,True,0.0208333333333336,9.166666666666666,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00876,元大全球5G,2026-06-15,A,4.705107300394995,,0.0,True,0.6,57.49999999999999,70.0,False,,,0.0,False,0.6,51.24999999999999,50.0,True,0.2224231464737793,49.166666666666664,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00900,富邦特選高股息30,2026-06-15,A,0.2849304388285058,,0.0,True,0.6,57.49999999999999,70.0,False,,,0.0,False,0.9,87.5,50.0,True,0.0164705882352933,8.333333333333332,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00901,永豐智能車供應鏈,2026-06-15,A,2.6092076160296025,,0.0,True,0.0,5.833333333333333,70.0,False,,,0.0,False,0.7,69.16666666666667,50.0,True,0.093587521663778,27.500000000000004,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00905,FT臺灣Smart,2026-06-15,A,2.054559096605985,,0.0,True,0.4,34.583333333333336,70.0,False,,,0.0,False,0.4,20.833333333333336,50.0,False,0.0101010101010104,3.3333333333333335,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00907,永豐優息存股,2026-06-15,A,-1.2055313601629745,,0.0,False,0.8,81.25,70.0,True,,,0.0,False,1.0,96.66666666666669,50.0,True,0.3157894736842098,63.33333333333333,50.0,True,True,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00908,富邦入息REITs+,2026-06-15,A,-1.0902422939188317,,0.0,False,1.0,96.25,70.0,True,,,0.0,False,0.9,87.5,50.0,True,0.8734177215189897,100.0,50.0,True,True,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00912,中信臺灣智慧50,2026-06-15,A,3.3381258374656446,,0.0,True,0.8,81.25,70.0,True,,,0.0,False,0.6,51.24999999999999,50.0,True,0.1517128874388257,36.666666666666664,50.0,False,True,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00915,凱基優選高股息30,2026-06-15,A,-0.5869245676616354,,0.0,False,0.8,81.25,70.0,True,,,0.0,False,1.0,96.66666666666669,50.0,True,0.2919463087248325,60.0,50.0,True,True,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00918,大華優利高填息30,2026-06-15,A,0.5653897367755528,,0.0,True,0.6,57.49999999999999,70.0,False,,,0.0,False,0.1,1.6666666666666667,50.0,False,0.193460490463215,45.83333333333333,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00923,群益台ESG低碳50,2026-06-15,A,1.91258290822564,,0.0,True,0.0,5.833333333333333,70.0,False,,,0.0,False,0.5,32.083333333333336,50.0,False,0.0334075723830731,11.666666666666666,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00927,群益半導體收益,2026-06-15,A,2.998843092296923,,0.0,True,0.2,17.916666666666668,70.0,False,,,0.0,False,0.4,20.833333333333336,50.0,False,0.1569933396764984,38.333333333333336,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00929,復華台灣科技優息,2026-06-15,A,1.5395220909290357,,0.0,True,0.4,34.583333333333336,70.0,False,,,0.0,False,0.4,20.833333333333336,50.0,False,0.0382244143033295,15.833333333333332,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00930,永豐ESG低碳高息,2026-06-15,A,0.3341479193126749,,0.0,True,0.4,34.583333333333336,70.0,False,,,0.0,False,0.9,87.5,50.0,True,0.0777027027027027,25.833333333333336,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00935,野村臺灣新科技50,2026-06-15,A,3.5285335635970845,,0.0,True,0.0,5.833333333333333,70.0,False,,,0.0,False,0.2,5.833333333333333,50.0,False,0.0959752321981422,28.333333333333332,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00939,統一台灣高息動能,2026-06-15,A,-0.7076977676431918,,0.0,False,0.8,81.25,70.0,True,,,0.0,False,1.0,96.66666666666669,50.0,True,0.2444444444444447,53.333333333333336,50.0,True,True,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00941,中信上游半導體,2026-06-15,A,9.713536099572307,,0.0,True,0.6,57.49999999999999,70.0,False,,,0.0,False,1.0,96.66666666666669,50.0,True,0.5007751937984489,81.66666666666667,50.0,True,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00944,野村趨勢動能高息,2026-06-15,A,0.214335316004868,,0.0,True,0.8,81.25,70.0,True,,,0.0,False,0.8,78.33333333333333,50.0,True,0.1862745098039211,42.5,50.0,False,True,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00947,台新臺灣IC設計,2026-06-15,A,15.048340717701947,,0.0,True,0.2,17.916666666666668,70.0,False,,,0.0,False,0.3,12.5,50.0,False,0.1114551083591335,30.833333333333336,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00951,台新日本半導體,2026-06-15,A,15.14448771204735,,0.0,True,0.6,57.49999999999999,70.0,False,,,0.0,False,0.8,78.33333333333333,50.0,True,0.3766937669376694,73.33333333333333,50.0,True,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
00954,中信日本半導體,2026-06-15,A,14.563658566915512,,0.0,True,0.6,57.49999999999999,70.0,False,,,0.0,False,0.6,51.24999999999999,50.0,True,0.3717146433041302,72.5,50.0,True,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
009802,富邦旗艦50,2026-06-15,A,1.1823547822344835,,0.0,True,0.0,5.833333333333333,70.0,False,,,0.0,False,0.4,20.833333333333336,50.0,False,0.1224489795918366,33.33333333333333,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
009804,聯邦台精彩50,2026-06-15,A,1.1106244087964068,,0.0,True,0.2,17.916666666666668,70.0,False,,,0.0,False,0.6,51.24999999999999,50.0,True,0.0145454545454542,5.0,50.0,False,False,PHASE3F_V2_DATASET_A_LOCKED,phase3f_v2_bundle_A,market_down_day top120 percentile >=70; other predicates diagnostic only
